ID,Total_Count_Total,Refund_Only_Count_Total,Rental_Not_Returned_Count_Total,Partial_Payment_After_Receipt_Count_Total,Payment_Without_Delivery_Count_Total,Amount_of_Loss_Total,level_Total
430000199105238121,77,0,0,2,8,3745.32,4
330000195003168706,74,0,0,1,13,6438.190000000001,4
520000197408048731,75,0,0,1,4,1845.36,4
540000197810175652,63,0,0,1,5,3320.12,4
340000196409290345,61,0,0,0,6,2670.68,3
11000019931210640X,57,0,0,0,3,1952.1600000000003,4
220000195302069577,52,0,0,0,5,2152.42,3
650000198205222860,73,0,0,1,12,5903.41,4
43000019710607545X,59,0,0,2,5,3328.47,4
650000197404214973,84,0,0,3,7,5090.52,4
430000200603145847,86,0,0,3,9,3742.06,4
620000196611145341,60,0,0,5,7,5914.4,4
610000196501149139,65,0,0,2,8,4973.919999999999,4
15000019601123038X,52,0,0,5,10,8291.820000000002,5
540000195105232173,69,0,0,5,8,6817.08,4
34000020000414586X,72,0,0,3,8,5127.37,4
12000019571108183X,72,0,0,2,9,5172.29,4
440000195304085694,84,0,0,5,11,6929.2300000000005,4
150000195905237615,73,0,0,3,11,4974.99,3
350000197006152227,78,0,0,2,9,4553.25,4
410000198805158984,75,0,0,3,4,2677.4,4
41000019880811002X,62,0,0,2,6,3987.22,4
610000197506183146,74,0,0,2,11,5946.86,4
150000200509131222,84,0,0,4,12,6942.389999999999,4
640000195203040806,88,0,0,7,9,10654.6,5
520000198512044209,91,0,0,4,7,5271.639999999999,4
220000198608052878,74,0,0,2,7,4516.949999999999,4
620000199812195461,66,0,0,1,4,3280.98,4
500000196403054608,66,0,0,2,8,4259.3,4
440000199712045227,76,0,0,2,6,4902.96,3
410000199111069463,79,0,0,1,9,5379.9800000000005,4
610000198910318625,95,0,0,5,11,7137.29,4
440000199308227854,72,0,0,3,6,5219.91,4
15000019790531080X,66,0,0,4,1,3619.65,4
11000019940325634X,68,0,0,3,3,2305.24,4
310000200608045303,69,0,0,6,5,5322.4400000000005,4
110000195908118024,74,0,0,4,11,6826.02,5
530000200410210204,67,0,0,3,5,4924.530000000001,4
110000197410273309,76,0,0,2,7,3135.7000000000007,3
230000197308287082,66,0,0,3,2,2426.87,4
540000197903210103,73,0,0,2,7,4186.579999999999,4
43000019771013732X,81,0,0,2,8,4212.049999999999,4
420000200401300851,77,0,0,3,15,7819.540000000001,5
640000195701149441,71,0,0,6,8,7470.2,5
110000198712279487,67,0,0,1,13,6685.220000000001,5
460000199612273381,77,0,0,6,8,6919.470000000001,4
120000199904223820,76,0,0,0,7,3171.07,4
430000196205139151,75,0,0,2,7,2825.57,4
520000199106090650,75,0,0,5,10,4533.29,4
500000200301208214,79,0,0,0,6,4075.88,4
360000196412246576,58,0,0,4,5,3225.9,4
220000200308112058,70,0,0,7,10,7001.530000000001,5
510000195304240138,72,0,0,4,11,7878.72,5
130000198209054735,90,0,0,2,12,6368.929999999999,4
32000019540625165X,65,0,0,1,9,5132.320000000001,4
530000198101046033,55,0,0,1,5,3186.1,4
140000199603083354,62,0,0,1,4,1427.5,3
210000196605042323,85,0,0,4,13,8062.180000000001,5
120000197308235930,82,0,0,4,8,5749.33,4
430000200410102269,78,0,0,2,9,5115.259999999999,4
310000199812177607,73,0,0,0,11,5705.4,4
420000196409230836,68,0,0,2,7,6306.4400000000005,4
230000196405052918,78,0,0,2,6,3508.24,4
140000198512217332,71,0,0,3,10,6511.030000000001,4
120000198904014215,79,0,0,2,8,4549.41,4
110000196805023262,58,0,0,0,8,3314.11,4
370000195211202793,80,0,0,4,14,9917.77,5
620000195504106369,82,0,0,4,5,3366.28,4
530000196602156055,71,0,0,3,8,5779.090000000001,4
610000197411112978,61,0,0,1,4,2292.17,4
440000195109050568,68,0,0,3,9,6231.34,4
510000200406292012,78,0,0,5,6,5861.36,4
640000197010125589,72,0,0,3,10,6424.620000000001,4
330000196410289120,74,0,0,1,17,10416.16,5
110000198303291768,68,0,0,6,13,7518.820000000001,5
21000019841216012X,90,0,0,2,8,3068.4700000000003,4
120000197808280455,74,0,0,3,8,6610.139999999999,4
410000197610177080,67,0,0,3,5,4132.09,4
43000019631230997X,69,0,0,1,11,3874.33,4
530000196311122883,77,0,0,4,8,5739.119999999999,4
110000196208173799,61,0,0,2,9,5352.82,4
110000198008091341,82,0,0,3,4,3844.49,3
140000197710095132,75,0,0,4,9,6612.1900000000005,4
420000197701187227,72,0,0,2,12,6642.139999999999,4
510000197706049394,77,0,0,5,7,4769.45,4
440000198002168180,70,0,0,5,8,6997.169999999999,3
540000200312131205,79,0,0,2,8,4254.26,3
120000200102039365,74,0,0,2,9,4522.41,4
140000196111145658,68,0,0,1,8,2824.55,4
410000199506013202,78,0,0,6,10,6749.610000000001,5
33000019880202493X,65,0,0,3,7,5785.549999999999,4
530000195909201477,65,0,0,7,13,11666.57,5
620000200110198188,65,0,0,4,6,2976.0700000000006,4
630000196403232290,79,0,0,0,10,4662.46,4
220000198609084935,65,0,0,5,5,4247.91,4
650000200507281225,58,0,0,2,8,5290.27,4
23000019550104821X,73,0,0,1,4,3124.9300000000003,4
110000199807024852,67,0,0,1,7,4240.360000000001,4
640000198211256723,75,0,0,3,5,4660.48,4
520000197503063649,75,0,0,1,10,6489.13,4
110000197808306051,77,0,0,1,6,2399.01,4
220000197906207247,68,0,0,1,8,4337.26,4
610000198008056165,67,0,0,3,12,6080.2,5
50000019650208559X,80,0,0,0,10,5668.37,4
620000200207298679,78,0,0,4,8,5442.119999999999,4
110000195906071832,79,0,0,6,9,7349.43,5
140000195507316850,71,0,0,3,6,4672.2,4
520000199104203746,73,0,0,1,8,4162.37,4
460000199109275347,67,0,0,1,8,3827.36,4
110000196906144362,79,0,0,4,12,9095.66,5
500000198204217661,72,0,0,2,8,4527.77,3
370000198308158286,69,0,0,5,4,3743.88,4
500000199705278264,73,0,0,2,10,5337.18,4
210000199704289421,89,0,0,5,5,4457.07,4
510000198804284341,70,0,0,3,7,5090.1900000000005,4
640000197006206853,68,0,0,3,5,2982.89,4
440000195105250546,64,0,0,1,4,1706.76,4
210000199109241562,81,0,0,1,11,5172.370000000001,4
230000198612030796,74,0,0,2,9,5068.7,4
130000196104155661,74,0,0,1,8,3895.36,4
11000019600605680X,67,0,0,4,9,5285.18,4
520000200411258080,78,0,0,4,11,7614.159999999999,5
320000195809143047,67,0,0,3,9,5816.210000000001,4
220000198601173255,67,0,0,1,6,4156.02,4
430000195204030002,76,0,0,5,6,6293.450000000001,4
130000195304090060,59,0,0,1,7,5138.63,4
110000198510090387,60,0,0,2,9,6008.21,4
310000199402240909,75,0,0,4,11,8708.67,5
500000198008092419,85,0,0,3,11,4455.08,4
620000197205230596,67,0,0,1,7,2537.9,4
350000196409283198,81,0,0,1,10,5758.330000000001,4
150000199804261665,66,0,0,4,5,5391.5,4
530000200003149215,72,0,0,3,3,2483.59,4
610000198410124920,94,0,0,4,11,7518.129999999998,4
320000195103267136,76,0,0,2,7,4629.28,4
330000200312306432,70,0,0,1,7,4233.58,4
210000199709132917,97,0,0,3,10,5391.35,4
450000199108019235,76,0,0,0,18,6804.999999999999,5
620000195904197984,83,0,0,2,9,4943.830000000001,4
460000199902138997,88,0,0,5,10,7726.48,4
61000019530330130X,89,0,0,4,11,7964.290000000001,4
230000198110030817,64,0,0,3,9,6011.1,4
500000197303301565,62,0,0,1,3,1057.66,3
500000198803277156,75,0,0,1,4,2532.71,3
310000196506030179,70,0,0,3,4,2853.6600000000003,4
430000198507087229,81,0,0,1,4,2206.17,4
37000019690409796X,70,0,0,2,10,4424.84,3
310000198408076682,81,0,0,2,11,6526.09,4
450000196504141888,90,0,0,4,11,7253.46,4
440000199608159830,67,0,0,2,4,2636.25,4
650000200008213148,78,0,0,2,6,4932.62,4
610000197907157491,85,0,0,2,11,6485.400000000001,3
430000200509226595,71,0,0,2,5,2501.82,4
350000196110080943,69,0,0,4,7,4893.9800000000005,4
540000198208292818,71,0,0,3,6,3722.36,4
62000019870112763X,75,0,0,1,7,4834.87,4
340000197907312628,83,0,0,5,8,5322.02,4
410000200405238512,75,0,0,3,10,7051.76,4
33000019900825963X,74,0,0,2,9,4704.65,3
34000019711226743X,75,0,0,2,8,5656.05,3
640000197306156202,68,0,0,0,9,5542.97,4
350000197406103686,85,0,0,0,8,4729.57,4
140000196309219173,72,0,0,4,7,5466.31,4
520000196512167605,72,0,0,5,6,5260.88,4
500000196108084951,70,0,0,2,7,4766.459999999999,4
210000199201020690,76,0,0,5,7,4529.65,4
130000197207196110,75,0,0,3,5,4308.7300000000005,4
110000196903028227,65,0,0,5,7,7288.070000000001,4
340000195201207624,62,0,0,3,10,6619.04,5
440000199402012294,67,0,0,5,7,4577.96,4
210000195502067152,62,0,0,1,5,3465.4,4
540000197704031006,75,0,0,0,9,3672.2,4
540000196712131141,79,0,0,4,9,4614.95,4
530000196105312950,90,0,0,1,15,9222.87,4
450000195602043996,80,0,0,4,7,5825.389999999999,4
44000020061124461X,70,0,0,4,12,6591.560000000001,5
430000197811058022,80,0,0,5,7,6097.81,4
540000199502044772,62,0,0,3,7,6130.9,4
140000197212189881,76,0,0,0,10,5586.43,4
530000198105142727,81,0,0,3,8,4931.25,4
440000200604150754,78,0,0,0,10,5779.47,4
340000196508025678,72,0,0,3,8,4963.39,4
360000196209118202,75,0,0,3,7,5388.219999999999,4
420000196306017194,79,0,0,3,8,5772.64,3
520000199708155167,73,0,0,2,6,3683.95,4
310000197505315185,70,0,0,5,6,4280.57,4
230000199711291208,73,0,0,4,7,4360.950000000001,3
21000019910721144X,87,0,0,4,10,6619.72,4
150000195310029999,74,0,0,1,10,5540.400000000001,4
640000198006053273,70,0,0,3,10,4697.44,4
31000019610604546X,75,0,0,3,11,5883.09,4
650000195102053853,67,0,0,2,12,6667.789999999999,5
610000195308107012,67,0,0,1,7,3735.92,4
430000197512287378,74,0,0,2,8,4264.900000000001,4
520000198909104732,68,0,0,1,7,5196.3,4
540000196605298683,77,0,0,3,11,7746.599999999999,4
520000200511010306,85,0,0,2,15,8545.319999999998,5
340000197808238362,80,0,0,0,11,5678.39,4
150000196906110266,66,0,0,3,7,5793.36,4
150000197302213007,68,0,0,4,8,8114.19,4
410000195802255742,52,0,0,1,2,1989.35,4
120000200501082918,75,0,0,2,7,5446.79,4
330000196811088362,60,0,0,6,6,4078.2,4
350000198905116558,74,0,0,1,8,4221.19,4
500000197602246164,72,0,0,3,10,7087.29,4
210000199210242543,63,0,0,5,6,5508.879999999999,3
440000198805073900,81,0,0,4,6,4819.999999999999,4
420000197711057522,62,0,0,3,6,3884.480000000001,4
21000019751125192X,70,0,0,3,11,7245.589999999999,5
510000197907183581,71,0,0,1,11,5739.67,4
370000195902217871,83,0,0,2,9,4792.06,3
440000200001208216,64,0,0,3,10,5384.86,3
440000198806127739,77,0,0,3,6,4507.64,4
220000195103198587,86,0,0,6,5,4864.63,4
140000197701292927,73,0,0,4,9,5289.110000000001,4
440000199702194624,65,0,0,2,8,4145.549999999999,4
420000196201299738,64,0,0,2,9,4753.77,4
500000195711027367,75,0,0,2,2,1815.39,4
440000197202072111,75,0,0,2,8,3096.96,4
220000199809118209,61,0,0,2,7,4258.9,4
14000019960104030X,72,0,0,2,11,7613.43,4
360000195210180332,68,0,0,5,6,4625.5,4
630000196503017731,69,0,0,3,5,4060.72,4
420000199111084550,85,0,0,2,8,4795.679999999999,4
350000199203093739,75,0,0,3,6,4886.16,4
63000019880514054X,88,0,0,3,13,6576.209999999999,3
23000019810522094X,74,0,0,6,5,5301.38,3
330000196310108425,64,0,0,1,5,2667.15,4
360000198508137074,73,0,0,3,10,6047.91,4
460000196003107181,65,0,0,3,8,4925.77,4
330000200611099672,78,0,0,4,8,6556.12,4
350000195504013458,70,0,0,3,12,8541.41,5
530000199302041276,71,0,0,3,10,6058.93,4
530000195202241504,91,0,0,7,4,3138.8500000000004,4
410000195311250453,71,0,0,3,10,6217.66,4
620000196104110427,79,0,0,1,6,4114.41,4
130000198801226807,65,0,0,2,5,3555.1600000000003,4
330000196409114606,72,0,0,3,8,4852.02,4
440000199201196875,79,0,0,4,10,7145.58,4
520000199401293418,67,0,0,3,7,4188.76,4
520000197806238821,73,0,0,1,11,6960.409999999999,4
13000019820115677X,83,0,0,2,9,5022.78,4
610000200510265368,77,0,0,2,12,7117.44,4
220000199206259053,73,0,0,5,6,4516.45,4
650000197612280676,61,0,0,0,6,2338.5,4
430000200307263830,75,0,0,4,3,3203.3,4
500000196404258047,66,0,0,4,10,7842.37,5
360000200610200818,75,0,0,5,9,6615.93,4
430000199101048080,64,0,0,2,7,4617.23,4
53000019960329041X,78,0,0,1,12,3513.79,4
220000196706084284,83,0,0,4,5,5385.870000000001,4
630000197708158727,72,0,0,6,6,5430.21,4
330000197807027166,90,0,0,8,8,8620.43,5
620000199806274673,76,0,0,5,6,4993.990000000001,4
65000019700421304X,64,0,0,2,9,5607.02,4
630000200412069017,62,0,0,2,8,6313.7300000000005,4
460000196702093559,90,0,0,6,9,7958.870000000001,4
540000196509062160,73,0,0,3,5,1456.57,4
340000197612031407,77,0,0,4,5,2678.15,4
150000197904147764,74,0,0,4,10,6942.79,4
120000195705162991,68,0,0,3,9,6331.59,4
610000198810099461,77,0,0,3,9,7473.27,4
110000195201132375,87,0,0,2,13,9153.3,4
540000199305116546,80,0,0,1,7,4095.0299999999993,4
54000019820505075X,68,0,0,0,7,2970.7,4
120000197007046300,71,0,0,2,7,3570.15,4
640000200612018531,82,0,0,2,7,4568.7,4
320000199601074992,81,0,0,6,8,5099.78,4
650000195006298981,71,0,0,3,6,3993.11,4
410000195204090642,81,0,0,4,14,8909.890000000001,5
61000019900504207X,67,0,0,5,7,5755.81,3
310000198911052215,70,0,0,2,3,3395.2000000000003,4
410000196807134688,63,0,0,2,7,3775.58,4
500000198412167996,72,0,0,3,3,1999.24,4
320000200510240057,67,0,0,3,14,8042.200000000001,5
230000197704221667,86,0,0,2,17,11607.989999999996,5
620000199510069179,68,0,0,1,8,3550.4300000000003,4
530000196501288390,74,0,0,0,14,9571.72,5
110000196505289624,72,0,0,3,5,3503.66,3
370000200004220132,65,0,0,4,9,5934.49,4
320000200507245535,55,0,0,4,9,5168.27,5
340000199302186496,70,0,0,3,14,7554.32,5
410000199608293284,74,0,0,1,8,4453.1900000000005,4
120000200211110642,87,0,0,2,8,4314.75,3
54000019700515826X,67,0,0,3,6,4531.58,4
610000200401098572,75,0,0,4,9,7314.58,4
630000200211301983,64,0,0,2,8,4158.929999999999,4
14000019740507743X,63,0,0,1,5,3174.64,4
330000196704063127,56,0,0,1,9,5623.6,4
440000195702040096,80,0,0,1,8,3873.2,3
620000195202098383,84,0,0,2,9,4873.06,4
410000195205133595,80,0,0,7,11,7057.360000000001,5
440000195803234009,75,0,0,2,10,4264.42,4
350000198411115248,75,0,0,1,7,3682.82,4
230000199002176477,77,0,0,2,7,5648.699999999999,4
110000199011246257,74,0,0,3,9,6183.32,4
530000200306114706,72,0,0,3,6,4507.97,4
23000019780401442X,67,0,0,2,10,4281.39,4
410000198609239090,61,0,0,4,4,3355.35,4
620000199511096929,64,0,0,0,2,935.1,4
360000195610194426,76,0,0,4,6,4981.58,4
51000019770402461X,82,0,0,2,8,7159.889999999999,4
520000198612199750,68,0,0,1,11,5252.429999999999,4
410000197212149682,88,0,0,4,6,5983.15,3
420000196612289024,71,0,0,4,12,6965.180000000001,5
360000198510221099,77,0,0,4,5,3309.9,4
350000198107063797,69,0,0,3,14,9100.89,5
620000199008207679,78,0,0,3,7,5105.96,4
370000197008038835,75,0,0,0,7,3127.3900000000003,4
450000195211243501,80,0,0,3,8,8068.65,4
130000200007229226,69,0,0,1,10,5334.58,4
140000200410191864,68,0,0,3,8,4004.16,4
630000196010034138,71,0,0,2,4,3049.26,3
540000195906191770,72,0,0,1,8,3867.230000000001,4
340000195903239401,81,0,0,6,4,4338.89,4
140000200507050216,79,0,0,4,11,5909.66,4
630000200010018823,92,0,0,6,11,7625.91,5
430000200403030519,71,0,0,0,7,4531.2,4
320000198008012497,83,0,0,5,10,7232.47,4
410000196908221457,85,0,0,3,10,7236.99,4
510000197003035017,82,0,0,4,14,7261.09,5
620000199312110564,76,0,0,3,8,5569.959999999999,4
450000195503138324,61,0,0,3,8,6213.749999999999,4
440000196104283770,70,0,0,2,7,3948.94,3
310000198412301889,91,0,0,2,10,6182.07,3
520000197109224985,67,0,0,4,7,5222.4400000000005,4
330000200208076243,78,0,0,6,9,7790.48,5
210000197909265061,72,0,0,2,10,5127.7300000000005,4
15000019660602995X,81,0,0,0,11,4603.030000000001,4
350000198610010553,66,0,0,5,9,6203.719999999999,5
210000196007178298,84,0,0,5,10,7645.889999999999,4
610000195011280500,77,0,0,6,9,7493.44,5
520000195905162173,71,0,0,3,10,5183.219999999999,4
460000199703145326,86,0,0,2,6,4365.82,4
230000198301285935,76,0,0,2,11,5066.580000000001,4
360000200104216278,65,0,0,1,8,4748.510000000001,4
130000199103263955,75,0,0,2,9,6092.219999999999,4
15000019551001218X,71,0,0,3,4,4198.71,4
520000198602190197,77,0,0,2,8,5073.39,4
640000198507086882,81,0,0,3,7,5540.19,3
370000197612281364,97,0,0,4,9,5910.109999999999,4
120000196310125090,76,0,0,3,10,5786.64,4
620000199101249777,73,0,0,5,5,4481.04,3
360000200506265515,67,0,0,2,8,3594.74,4
460000196407227227,86,0,0,2,5,3180.44,3
37000020050701252X,71,0,0,3,5,3586.3100000000004,4
640000198208291480,80,0,0,3,11,7607.74,4
230000199610061796,64,0,0,3,5,2420.06,4
62000019910103459X,52,0,0,4,5,5641.5,4
23000019811129315X,74,0,0,1,5,2966.9,4
430000198410080813,65,0,0,2,6,4861.299999999999,4
510000198806150283,71,0,0,1,3,2224.29,4
450000196408127621,86,0,0,3,8,5684.170000000001,4
120000196102275465,88,0,0,5,18,14749.13,5
520000198602250241,80,0,0,4,9,6082.5,4
320000200009221100,72,0,0,2,8,4170.7,4
430000195012070341,57,0,0,2,10,6344.939999999999,4
15000019640205845X,65,0,0,2,7,4264.84,4
520000198305039909,78,0,0,3,8,4833.4,4
430000195203015169,94,0,0,6,14,9220.4,5
230000195607249968,83,0,0,6,9,5241.12,4
220000196712217354,71,0,0,5,7,3710.78,4
140000195710201821,72,0,0,4,5,3240.9700000000003,4
430000199910116709,62,0,0,1,8,4874.01,4
340000197008063883,66,0,0,3,13,5479.7,5
440000196907132183,71,0,0,2,12,8027.97,5
650000198307122027,91,0,0,6,8,7070.01,4
150000196611031966,82,0,0,3,8,6727.080000000001,4
430000197412281817,70,0,0,1,11,6156.320000000001,4
120000195708039497,68,0,0,5,4,2726.1400000000003,4
430000197506243838,67,0,0,0,12,7938.08,4
360000195902113528,63,0,0,1,11,5899.52,4
630000199910309081,74,0,0,4,8,6223.999999999999,4
110000197806112528,74,0,0,1,5,2058.77,4
610000198512161845,85,0,0,9,7,6408.99,4
360000199107027338,85,0,0,1,3,1289.39,4
46000019990327611X,74,0,0,4,8,5960.289999999998,4
420000199401188630,64,0,0,3,7,5614.44,4
500000198606199267,96,0,0,5,10,5837.360000000001,4
370000199605167597,74,0,0,7,2,5266.17,4
420000195607072715,67,0,0,1,12,6724.300000000001,4
340000197305249043,81,0,0,1,6,2620.57,3
220000195706156941,66,0,0,1,12,5983.900000000001,4
350000200503247272,74,0,0,3,14,8480.01,5
210000195706227058,82,0,0,5,8,6056.13,4
150000195909105660,72,0,0,2,3,2893.52,4
130000199407150693,86,0,0,4,11,7977.75,4
530000199911102046,68,0,0,3,7,4755.61,3
630000199308240966,83,0,0,2,7,3955.920000000001,4
500000199205244586,58,0,0,2,11,6948.3,5
150000197110143251,79,0,0,1,6,2603.13,4
420000197407239188,72,0,0,4,6,5093.82,4
420000195211120047,70,0,0,1,5,4548.94,4
120000196901294443,74,0,0,4,5,3180.2500000000005,4
460000200301254023,67,0,0,7,6,5301.439999999999,4
420000197707125051,72,0,0,2,10,5884.17,4
370000197609227877,77,0,0,1,6,3626.83,4
54000019820818960X,97,0,0,8,9,9062.009999999998,5
460000195805103831,74,0,0,2,6,3788.21,4
440000198111298208,82,0,0,3,8,6072.820000000001,4
220000196606019397,64,0,0,1,9,4109.740000000001,3
230000200502079572,67,0,0,3,5,4400.54,3
450000195401226315,85,0,0,2,7,4930.33,4
440000198104048497,58,0,0,1,6,3342.63,4
510000198404107880,70,0,0,3,9,5477.15,4
440000200012275430,79,0,0,4,8,6207.260000000001,4
650000197901067863,82,0,0,2,12,6022.950000000001,4
620000197701259718,71,0,0,2,6,2850.55,4
620000198504028704,63,0,0,3,5,4122.58,4
630000197910075407,69,0,0,3,9,4977.2,4
640000195901077753,83,0,0,5,9,6442.86,4
110000200410083286,65,0,0,3,4,3863.75,4
63000020010707635X,83,0,0,1,7,4592.06,4
500000198407305223,70,0,0,4,6,4522.92,4
340000200609189822,72,0,0,5,11,6752.74,5
540000200012027043,75,0,0,4,8,5682.540000000001,4
63000019670308105X,75,0,0,4,8,6390.99,4
450000199708022956,71,0,0,3,6,2679.63,4
450000200507059846,69,0,0,0,5,2487.0600000000004,4
150000197001143594,81,0,0,4,9,5610.800000000001,4
640000199911023431,66,0,0,4,6,4722.160000000001,4
330000196110170611,70,0,0,2,3,2527.36,4
410000195501161830,80,0,0,5,8,4422.77,4
540000196304178389,79,0,0,2,10,5717.829999999999,4
370000198812053336,76,0,0,1,8,4706.37,4
330000198108027604,67,0,0,3,13,7963.66,5
620000198708082139,64,0,0,1,7,4136.29,4
530000198903181819,85,0,0,3,5,3095.84,4
360000195605188822,73,0,0,5,6,5226.52,4
450000195007275581,57,0,0,0,8,5792.39,4
610000197607277504,91,0,0,3,14,8134.21,5
420000197804030759,72,0,0,0,5,2034.53,4
230000195604076336,82,0,0,2,10,4676.82,4
130000198007203560,67,0,0,4,7,4087.5,4
620000199510136327,76,0,0,4,8,6001.219999999998,4
320000197004204892,91,0,0,7,15,10248.69,5
110000198907286708,54,0,0,3,5,3819.94,4
110000196306104404,64,0,0,4,12,6085.57,5
220000198904084823,75,0,0,6,9,5477.07,3
610000199006048617,84,0,0,3,9,6124.74,4
520000196912179509,71,0,0,6,6,6233.340000000001,4
330000196411067597,74,0,0,1,12,5091.56,4
37000020041028297X,82,0,0,6,8,7585.23,4
450000195606128241,90,0,0,2,7,4551.56,4
360000195204067480,68,0,0,1,7,4353.389999999999,4
450000198304206535,79,0,0,2,10,4208.63,4
500000196706078471,74,0,0,2,10,7364.160000000001,4
450000198006068939,63,0,0,3,8,5455.18,4
420000197007318821,77,0,0,3,6,4336.97,4
340000198210073350,78,0,0,2,6,3491.58,4
110000199707209200,76,0,0,2,6,3352.8299999999995,4
610000196907171328,59,0,0,3,4,3026.33,4
430000200010301277,52,0,0,2,4,2250.69,4
430000196312033897,94,0,0,5,7,5552.15,4
500000196601058482,72,0,0,4,13,5637.769999999999,5
33000019730309180X,82,0,0,2,8,3985.480000000001,4
320000200408074793,60,0,0,5,7,5714.539999999999,4
630000195212157625,66,0,0,3,4,3933.9,4
340000199902214083,76,0,0,3,6,3416.8900000000003,3
540000200207200571,75,0,0,2,9,5133.7,4
210000196412180260,72,0,0,5,7,3195.1200000000003,4
510000198711277118,79,0,0,4,10,7322.720000000001,4
340000199006282766,64,0,0,2,9,6374.59,4
340000198110186032,66,0,0,2,8,3581.62,4
340000200508035306,63,0,0,2,7,4231.92,4
11000019680117117X,78,0,0,2,12,7657.21,4
120000198212301651,79,0,0,5,6,4225.990000000001,4
330000197201075470,60,0,0,1,4,2693.4500000000003,4
370000195410084638,78,0,0,3,6,3852.49,4
640000196908285269,71,0,0,3,7,5433.55,4
510000196808172989,85,0,0,3,11,6637.14,4
36000020021208433X,53,0,0,1,2,946.06,4
620000200309057219,89,0,0,3,6,5066.52,4
140000200511211422,79,0,0,2,6,3323.78,4
360000199004264533,68,0,0,4,3,2344.84,4
140000197512209741,75,0,0,2,10,6476.68,3
220000200305282166,88,0,0,4,9,5630.18,4
520000199707255916,74,0,0,2,11,6489.17,4
640000199906205425,60,0,0,2,7,5130.91,4
640000197107040127,73,0,0,2,10,5654.1500000000015,4
320000195204298476,79,0,0,3,9,5865.22,4
110000200106234596,84,0,0,5,11,6018.950000000001,4
64000019540703917X,66,0,0,2,11,6697.36,4
