ID,Total_Count_JD,Refund_Only_Count_JD,Rental_Not_Returned_Count_JD,Partial_Payment_After_Receipt_Count_JD,Payment_Without_Delivery_Count_JD,Amount_of_Loss_JD
220000197906207247,39,0,0,0,1,871.31
610000195202297612,46,0,0,1,0,578.5
430000195203015169,40,0,0,0,0,0
620000196605161476,45,0,0,0,0,0
500000196706092273,44,0,0,0,0,0
350000197808034265,33,0,0,0,1,929.89
230000197808270252,43,0,0,2,1,1691.38
640000195010125256,41,0,0,0,0,0
430000198001073532,42,0,0,0,2,886.65
510000199612063688,31,0,0,0,1,845.21
460000198308192996,29,0,0,0,1,156.93
450000195206093019,44,0,0,1,2,1748.77
460000200207133452,37,0,0,1,2,782.44
330000196104057524,51,0,0,1,0,279.49999999999994
310000198709118292,48,0,0,0,1,875.47
340000198603274436,36,0,0,0,0,0
34000019750222972X,33,0,0,1,3,2340.5
330000199508036766,37,0,0,0,0,0
410000196603059436,51,0,0,0,2,1477.99
32000020060610894X,37,0,0,0,1,433.56
340000199106261030,45,0,0,0,0,0
430000197805116046,44,0,0,0,2,1794.31
54000019860522400X,39,0,0,1,1,844.26
36000019810619093X,49,0,0,0,4,1597.3400000000001
610000196610134809,40,0,0,0,1,438.01
520000195111294334,39,0,0,0,3,1737.68
640000195211242344,31,0,0,1,2,1782.95
460000198405214974,40,0,0,0,1,392.98
620000200105061515,40,0,0,0,1,181.51
220000196106013888,40,0,0,0,1,514.34
650000196409142740,51,0,0,1,2,1188.1
520000199905207501,46,0,0,1,0,229.90999999999997
340000200008164726,38,0,0,1,2,1382.71
650000200211287740,47,0,0,1,0,307.02
420000197407211628,41,0,0,1,1,1121.9899999999998
610000197104074107,47,0,0,1,1,831.42
450000195401226315,30,0,0,0,0,0
340000197911094969,40,0,0,0,1,886.11
650000198005152562,45,0,0,2,0,1247.3
360000198908310921,31,0,0,1,2,1063.97
430000197604287682,42,0,0,1,0,207.93
650000199202018324,40,0,0,0,1,548.34
430000195012070341,40,0,0,0,0,0
320000200610228848,47,0,0,0,0,0
45000019551007519X,36,0,0,1,0,774.3000000000001
450000198307074013,40,0,0,2,1,903.98
420000196105128357,39,0,0,0,2,683.8900000000001
640000199107220055,44,0,0,0,2,317.94
150000196109123646,36,0,0,0,0,0
630000200111038348,46,0,0,1,2,747.24
460000196811208124,40,0,0,1,0,362.35999999999996
140000199708247896,41,0,0,1,0,46.49
220000200106280184,45,0,0,0,0,0
120000198505196285,42,0,0,0,2,376.05
210000195406066678,46,0,0,0,3,1413.0500000000002
150000197612152000,38,0,0,1,2,1338.58
650000196212299912,37,0,0,0,0,0
36000020021208433X,43,0,0,1,1,873.04
110000198601306307,28,0,0,0,2,785.3
500000196403282643,40,0,0,0,0,0
510000196506142397,39,0,0,0,1,798.06
450000200110209711,47,0,0,0,2,1538.42
620000196112148644,42,0,0,0,2,544.22
630000196201245835,52,0,0,0,1,712.27
510000197001166048,42,0,0,0,0,0
520000199505135860,41,0,0,0,4,1949.13
360000200206123611,43,0,0,1,0,159.25
340000196601105808,39,0,0,0,0,0
520000197809263803,37,0,0,0,1,435.68
230000199802255771,50,0,0,0,4,2411.59
410000198412121523,40,0,0,1,0,545.1700000000001
32000019580727879X,36,0,0,0,0,0
450000196809179975,46,0,0,0,2,1085.87
630000197201104930,29,0,0,0,0,0
410000199608293284,42,0,0,0,2,1711.83
620000200205266761,39,0,0,1,0,635.62
450000200209298494,42,0,0,1,0,34.720000000000006
340000199302186496,46,0,0,0,0,0
630000198104166536,40,0,0,0,1,503.79
370000198805164695,49,0,0,0,3,1221.6100000000001
440000199212253820,37,0,0,0,1,966.18
500000198307051860,31,0,0,0,1,262.19
640000196109045381,36,0,0,0,1,509.94
520000195805134634,41,0,0,0,0,0
350000198202019591,35,0,0,0,1,80.18
33000019600223389X,44,0,0,2,0,780.6700000000001
130000198302224807,49,0,0,1,1,684.89
620000195111211344,49,0,0,3,1,1241.76
410000198405201314,37,0,0,1,1,1183.85
530000197103062665,47,0,0,0,0,0
41000019520429440X,35,0,0,0,1,259.97
120000198503256934,38,0,0,0,0,0
150000197111162649,48,0,0,2,2,1922.36
440000197007284207,40,0,0,1,4,1851.71
52000019900601508X,33,0,0,0,1,738.98
120000199811042764,42,0,0,1,1,767.79
650000198511119730,39,0,0,0,0,0
530000198508318256,49,0,0,1,1,1416.63
120000197808280455,49,0,0,1,1,1020.7700000000001
620000196311186029,38,0,0,0,1,153.53
460000195310022378,41,0,0,0,0,0
320000198007293514,39,0,0,1,1,671.01
510000195603041956,51,0,0,1,1,1046.52
530000195205088963,38,0,0,0,2,1699.87
310000198408076682,51,0,0,1,2,996.6400000000001
230000197401164773,41,0,0,0,0,0
500000195804048730,44,0,0,1,1,285.88
540000196509062160,40,0,0,0,0,0
11000019910917153X,44,0,0,0,0,0
110000197806112528,52,0,0,0,3,2065.05
350000199704277595,42,0,0,0,1,865.79
12000019851214976X,43,0,0,0,1,973.3
440000198808157907,51,0,0,1,1,556.77
61000019840502110X,41,0,0,0,0,0
420000196511207720,44,0,0,1,1,622.72
500000196905094562,46,0,0,0,1,915.66
430000195208245721,30,0,0,0,1,371.29
630000195401022527,44,0,0,0,1,696.95
420000197511012928,31,0,0,1,1,1498.31
360000195204067480,35,0,0,0,0,0
14000020060307674X,44,0,0,0,1,655.52
210000197606091332,48,0,0,1,1,1028.3
620000200303127714,41,0,0,1,0,695.35
410000200209088748,49,0,0,1,3,2418.09
340000198903281734,43,0,0,1,0,231.65
150000197012180737,36,0,0,0,0,0
510000197311196306,35,0,0,0,1,443.44
440000196801306130,41,0,0,0,2,681.13
120000195707099973,38,0,0,0,1,956.25
360000195210180332,43,0,0,0,2,1725.6599999999999
460000198602163643,45,0,0,1,5,3020.78
210000195201115106,42,0,0,1,1,1619.9
620000198701245038,44,0,0,0,2,90.48
450000196608204214,53,0,0,1,1,1534.37
44000019920825939X,36,0,0,1,0,381.54
650000195211260069,43,0,0,2,0,728.19
230000198603259871,46,0,0,1,1,1000.63
340000196208143525,42,0,0,0,1,301.95
420000197704033936,48,0,0,0,1,122.31
140000198611163771,41,0,0,1,1,803.44
430000198203051630,47,0,0,2,0,1160.1599999999999
420000198806225394,37,0,0,0,1,976.65
310000198812046100,46,0,0,1,0,329.7
150000200509131222,47,0,0,0,0,0
420000195101123386,40,0,0,0,0,0
510000195506085201,40,0,0,1,1,905.1399999999999
130000200301212572,34,0,0,0,1,12.53
110000196906144362,47,0,0,1,1,673.24
230000197410063405,37,0,0,0,1,246.6
310000195803120723,34,0,0,0,1,592.0
35000019811007469X,32,0,0,0,1,648.53
510000199703073822,42,0,0,0,0,0
120000195608137129,37,0,0,0,2,934.83
520000198205124006,35,0,0,2,0,414.59999999999997
640000199303240125,51,0,0,0,0,0
330000199902166999,38,0,0,1,1,1558.9099999999999
510000199107141593,37,0,0,0,1,658.06
110000200005100353,43,0,0,0,1,593.87
310000196701065975,45,0,0,1,1,1107.57
140000197701292927,44,0,0,1,0,613.4000000000001
620000197410077762,44,0,0,0,0,0
440000200606230889,37,0,0,0,3,1954.56
500000199507094747,47,0,0,0,1,264.22
360000198204151870,39,0,0,0,0,0
420000198002276452,36,0,0,0,1,719.87
500000196104173340,29,0,0,2,1,946.83
15000020020619674X,32,0,0,2,0,745.99
350000198107142137,45,0,0,1,2,1228.06
64000019781130304X,28,0,0,1,0,404.61999999999995
360000197010015745,37,0,0,0,2,1115.76
130000196010214544,36,0,0,1,0,486.06000000000006
460000196110186137,44,0,0,1,0,664.95
450000198809212412,46,0,0,1,0,325.6
350000199206181582,39,0,0,0,0,0
50000019780703785X,41,0,0,1,1,705.82
430000197006014633,44,0,0,1,2,1259.0400000000002
410000197005262973,42,0,0,0,3,1491.54
460000197306147003,42,0,0,0,2,1545.22
630000195204019855,42,0,0,0,2,940.14
42000019740805744X,43,0,0,0,1,741.49
500000197502226246,44,0,0,0,0,0
650000200311124981,30,0,0,0,1,212.37
220000197209023717,42,0,0,2,1,1039.89
620000199703134969,42,0,0,0,2,1398.06
530000195004235656,35,0,0,1,2,1734.54
420000198906299112,44,0,0,0,2,356.87
650000195610110586,52,0,0,0,2,655.5
620000198510012370,39,0,0,0,2,1072.26
42000019741109599X,47,0,0,0,3,1137.42
65000019630713415X,46,0,0,0,0,0
320000200408074793,44,0,0,0,1,176.99
23000019600527890X,36,0,0,0,0,0
410000200311171396,38,0,0,0,2,969.4300000000001
450000198010025122,28,0,0,0,0,0
540000196802083075,44,0,0,2,1,897.19
44000019860220996X,37,0,0,0,0,0
370000196402178348,38,0,0,1,1,1002.68
640000197006206853,45,0,0,1,0,164.58999999999997
120000196501023150,46,0,0,1,2,1438.1399999999999
320000195906221844,51,0,0,0,1,221.7
640000196810282166,32,0,0,1,2,997.3100000000001
510000199706225609,39,0,0,0,0,0
230000198701135071,36,0,0,1,0,213.81000000000003
370000199208179607,40,0,0,0,1,602.16
360000196101013134,44,0,0,1,0,705.01
500000197309129276,39,0,0,0,1,930.05
520000198509228381,53,0,0,2,1,1033.29
130000199602181006,45,0,0,0,1,954.58
520000200008179892,38,0,0,1,1,550.3299999999999
450000199907145051,37,0,0,0,2,1082.49
440000196612095346,46,0,0,2,0,1049.27
630000196107136042,36,0,0,0,3,1666.0900000000001
630000197608021184,41,0,0,1,0,536.8599999999999
140000197105108871,57,0,0,1,1,1381.88
350000196008218408,40,0,0,0,1,150.25
120000196908093484,45,0,0,0,2,1129.94
360000197906061779,54,0,0,1,1,327.53
360000197607226633,46,0,0,1,1,1293.87
15000020000719176X,42,0,0,0,1,198.78
120000195505076458,40,0,0,0,0,0
450000197902281127,50,0,0,1,1,1179.31
460000196407227227,35,0,0,0,2,1048.69
150000200205093247,39,0,0,0,1,248.16
540000200602179290,40,0,0,1,1,807.64
230000197204133038,45,0,0,0,1,58.19
620000196006046468,45,0,0,0,0,0
140000200511211422,49,0,0,0,1,696.35
520000198001285924,36,0,0,1,1,834.6300000000001
63000019891214081X,48,0,0,0,1,449.95
530000197210309256,31,0,0,0,0,0
41000019981014395X,35,0,0,0,1,234.45
340000199811148965,34,0,0,0,1,732.07
330000196605045783,33,0,0,0,0,0
450000195807068038,50,0,0,0,1,462.18
620000196304250539,31,0,0,0,0,0
230000198703062494,50,0,0,0,2,1058.19
410000196101247269,36,0,0,0,0,0
15000019641205249X,44,0,0,0,1,176.9
220000196205137798,34,0,0,2,1,1665.19
330000197203243589,37,0,0,1,1,1345.6100000000001
220000197610024855,37,0,0,0,2,1565.56
140000197307135800,36,0,0,0,1,947.78
220000197104173946,40,0,0,0,0,0
43000019540220101X,47,0,0,1,2,614.24
130000195605230039,39,0,0,0,3,930.48
64000019580602395X,34,0,0,0,1,288.06
510000198707210674,46,0,0,1,1,1718.02
210000195512162030,41,0,0,0,1,437.06
410000197812010422,45,0,0,0,1,608.68
420000198111279249,46,0,0,0,3,541.97
440000200605172621,51,0,0,0,2,998.64
140000197004019415,47,0,0,0,0,0
450000196602133806,28,0,0,0,1,382.38
520000197304012232,43,0,0,0,0,0
460000199301061939,41,0,0,0,1,242.94
220000198907087587,34,0,0,0,1,178.6
370000196703313785,44,0,0,1,0,456.9200000000001
510000195708040933,36,0,0,0,3,1681.6100000000001
520000196012292784,40,0,0,0,2,820.71
120000196202249627,33,0,0,1,2,1345.32
320000199807185882,37,0,0,0,1,483.06
410000196405043580,36,0,0,0,0,0
530000199804306107,28,0,0,0,2,901.78
120000198505263206,42,0,0,0,1,88.65
360000199109042881,46,0,0,0,0,0
310000200110085092,46,0,0,0,0,0
120000198212301651,40,0,0,1,1,616.9300000000001
500000195308037979,37,0,0,0,0,0
450000198109113077,40,0,0,0,1,174.01
530000200410210204,33,0,0,0,1,368.06
370000199205241233,53,0,0,1,0,470.44000000000005
340000196504148208,40,0,0,1,2,1290.1399999999999
220000195004168737,39,0,0,0,2,1552.98
640000199906205425,35,0,0,1,0,844.03
110000198606131307,43,0,0,1,0,319.54999999999995
140000196311148781,42,0,0,0,2,1196.53
230000199909019429,44,0,0,0,2,1246.22
140000199804295185,43,0,0,2,0,1027.34
410000199811204961,45,0,0,0,0,0
330000195502277106,40,0,0,0,2,1282.17
21000019920404740X,37,0,0,1,0,548.29
330000196408297279,47,0,0,1,2,1578.9499999999998
350000198012091189,38,0,0,0,0,0
31000020060529307X,34,0,0,1,0,196.79999999999998
150000200004211024,44,0,0,0,1,344.77
630000197104018993,40,0,0,0,1,770.81
520000200411258080,36,0,0,0,0,0
460000197705175159,58,0,0,0,0,0
430000200304127155,26,0,0,2,0,892.8599999999999
420000200510276715,28,0,0,1,0,424.5799999999999
330000197312125901,34,0,0,0,0,0
630000198706141344,49,0,0,0,1,618.72
370000195608301247,36,0,0,0,1,538.75
130000200007229226,48,0,0,1,0,319.98
410000200012027888,44,0,0,1,1,696.62
630000196707319950,46,0,0,0,1,586.94
370000197212176514,36,0,0,0,0,0
210000199601136457,43,0,0,2,0,1015.79
370000198805253137,40,0,0,0,1,795.52
500000196202011337,40,0,0,0,1,77.68
230000195302082917,49,0,0,1,1,976.25
150000198212061753,44,0,0,1,2,1846.54
620000200103256714,36,0,0,0,1,171.5
510000195106257879,35,0,0,0,1,185.5
440000198806127739,43,0,0,0,0,0
640000195910014981,36,0,0,0,4,1947.73
520000196606135532,32,0,0,0,1,42.52
310000197905293632,42,0,0,0,2,673.14
140000198705287783,40,0,0,0,1,465.77
120000199102166967,40,0,0,0,1,701.58
460000200201158894,41,0,0,1,1,438.60999999999996
430000197412281817,37,0,0,0,0,0
430000200102078746,26,0,0,0,0,0
12000019980418318X,41,0,0,1,0,769.8299999999999
540000197112120179,43,0,0,0,0,0
500000199004107884,35,0,0,1,1,465.28
210000198909041636,34,0,0,0,0,0
520000200607253441,38,0,0,0,1,917.64
610000197705034995,30,0,0,0,1,323.97
22000019801221248X,33,0,0,0,0,0
23000019640506285X,41,0,0,0,1,834.62
620000198705260286,44,0,0,0,1,455.63
120000199908055705,36,0,0,0,1,387.86
130000199102194628,46,0,0,0,0,0
610000198503100733,41,0,0,0,4,1770.2
520000199909031216,39,0,0,1,1,588.28
41000019710503875X,46,0,0,0,1,380.32
430000200307263830,35,0,0,1,0,630.03
110000198910119943,45,0,0,1,3,2139.4
430000197505126445,29,0,0,0,2,1007.23
130000199603091758,35,0,0,1,4,3229.54
500000199001216583,42,0,0,1,2,1598.1
540000195503153462,36,0,0,0,2,1461.0900000000001
63000019860601302X,39,0,0,0,2,268.6
350000197206246965,36,0,0,1,1,1743.3200000000002
520000195811140766,40,0,0,2,3,2943.15
15000019790531080X,43,0,0,0,0,0
430000200410120512,45,0,0,0,2,1256.48
12000019950808358X,38,0,0,1,1,812.43
35000020040101040X,38,0,0,0,1,495.74
630000199308240966,37,0,0,0,1,511.09
210000197410025800,41,0,0,0,0,0
530000196006031707,36,0,0,0,0,0
51000019921212308X,36,0,0,0,1,852.63
420000200011122471,47,0,0,0,8,3955.3800000000006
460000197003279711,35,0,0,1,0,805.72
420000198602257167,42,0,0,0,3,1717.64
350000198711054387,28,0,0,1,0,720.3599999999999
220000198406281699,52,0,0,0,2,938.6299999999999
520000198512044209,31,0,0,0,1,142.11
440000199612242514,47,0,0,1,0,280.21999999999997
540000197105147816,39,0,0,1,2,1725.4099999999999
540000195407249149,48,0,0,0,3,1547.06
37000019720319856X,39,0,0,1,0,167.65
450000195603227412,42,0,0,1,0,719.62
150000200011179843,29,0,0,1,0,403.72
120000199810180954,32,0,0,0,0,0
320000195711062441,48,0,0,1,2,2054.34
120000199904223820,42,0,0,0,1,438.94
500000197505028798,41,0,0,0,0,0
630000200511122266,32,0,0,0,3,1113.23
41000019791020348X,43,0,0,1,1,955.89
120000198008032220,38,0,0,1,2,1960.56
370000195706152986,46,0,0,0,1,95.21
530000199706060975,38,0,0,1,1,1208.09
410000200212094030,34,0,0,0,1,666.25
510000195309291444,37,0,0,1,0,771.6
130000197303058949,59,0,0,2,2,2089.37
630000198310010153,40,0,0,0,0,0
420000195211120047,30,0,0,1,1,804.2
450000199310163433,32,0,0,0,1,194.51
350000199104279909,47,0,0,0,0,0
630000197908052767,35,0,0,1,1,1029.99
110000198808042353,44,0,0,0,1,262.66
340000200606165366,33,0,0,0,1,653.49
320000199312292897,40,0,0,0,1,450.9
610000195303176115,44,0,0,0,0,0
410000199907108448,39,0,0,0,2,1114.39
130000196111075037,37,0,0,0,0,0
110000195703191674,37,0,0,1,2,2061.46
340000197408264166,49,0,0,1,0,566.53
350000195504171309,44,0,0,1,2,1640.91
630000197312166739,38,0,0,0,2,1066.5
220000200005227886,36,0,0,1,0,278.28
150000199411060459,38,0,0,0,1,580.65
530000198110017234,33,0,0,0,3,1892.71
370000195902217871,38,0,0,1,0,303.25
530000200506102494,39,0,0,0,0,0
110000198907286708,37,0,0,0,0,0
360000196612179267,39,0,0,0,2,1285.68
350000198110014881,41,0,0,0,1,836.57
150000196908105831,33,0,0,1,1,1245.4499999999998
320000195308110693,46,0,0,0,1,369.64
35000019790501598X,37,0,0,0,1,957.96
310000197207090977,32,0,0,0,0,0
640000198907316448,48,0,0,0,1,866.27
610000199309159496,31,0,0,0,2,238.45
150000197101124542,42,0,0,0,1,645.81
370000198604168438,46,0,0,0,2,1050.95
510000198109178619,37,0,0,0,2,1500.04
320000195611291028,41,0,0,0,0,0
210000198806120040,42,0,0,0,0,0
630000200108053440,43,0,0,0,2,1821.58
110000199405088714,30,0,0,0,0,0
420000197209023474,39,0,0,0,1,91.35
630000195701286962,42,0,0,0,0,0
510000199911170096,54,0,0,0,2,985.2099999999999
630000198311015618,41,0,0,0,0,0
620000199212037128,38,0,0,0,1,944.32
420000195902102745,43,0,0,2,1,1092.4
440000197101044947,51,0,0,1,1,713.7
22000019900818381X,35,0,0,0,0,0
640000195509075446,42,0,0,0,0,0
640000199612229990,36,0,0,0,1,237.93
230000195411301867,30,0,0,0,1,371.83
540000196508168481,41,0,0,0,2,1342.48
120000198606097921,41,0,0,0,1,628.49
610000198411288935,37,0,0,0,1,979.75
320000195607159534,40,0,0,0,1,664.85
620000195805233257,33,0,0,0,1,874.83
230000196909026019,42,0,0,1,1,558.12
53000019620705776X,48,0,0,1,2,583.51
120000195505053416,50,0,0,0,1,497.47
320000199704224535,34,0,0,0,0,0
150000196006264972,32,0,0,0,1,130.21
310000199812177607,28,0,0,1,0,297.48
13000019770207249X,44,0,0,0,1,474.21
230000199109231050,50,0,0,1,1,1428.31
420000196306306391,37,0,0,1,0,256.72
500000200106215072,48,0,0,0,0,0
360000195803033258,42,0,0,0,1,922.14
110000200002125918,31,0,0,0,0,0
370000197801168061,46,0,0,0,2,970.7
130000199601054742,35,0,0,1,0,596.3
610000197009050414,45,0,0,0,2,1421.98
210000197809142662,36,0,0,1,0,349.65
610000197704059461,29,0,0,1,1,896.1600000000001
330000198205279037,42,0,0,0,1,303.48
510000196702028225,40,0,0,1,1,1102.17
210000200012247357,37,0,0,3,0,1293.89
450000200102181157,41,0,0,0,2,1104.15
110000195801237680,39,0,0,0,2,1265.16
440000196802208874,33,0,0,1,1,719.26
220000198602289284,44,0,0,0,2,328.85
520000198305039909,29,0,0,0,0,0
410000195808210457,35,0,0,0,1,438.68
540000200312288835,39,0,0,2,1,1054.6100000000001
370000197705196935,34,0,0,1,0,575.99
520000196507126497,30,0,0,0,0,0
140000196103263259,44,0,0,1,0,617.13
620000200102119697,54,0,0,1,3,1243.3000000000002
460000195304305355,35,0,0,0,0,0
120000195904057756,39,0,0,0,1,887.76
120000195709061020,26,0,0,0,1,19.48
44000019921023241X,47,0,0,1,2,1006.73
110000195104044066,37,0,0,0,0,0
460000196604168561,54,0,0,0,1,790.17
610000200212150626,43,0,0,1,1,1164.6
350000196512203301,39,0,0,0,0,0
140000196410108777,43,0,0,1,0,559.3
450000195308192886,42,0,0,0,0,0
610000195711091604,39,0,0,0,5,2778.07
130000196110097234,37,0,0,1,1,896.74
310000199911255447,33,0,0,1,1,1267.33
150000200410216437,31,0,0,0,1,319.17
520000198404217889,38,0,0,0,0,0
110000197410273309,32,0,0,0,0,0
110000197811298216,50,0,0,2,2,2548.65
460000195805103831,41,0,0,0,3,1802.7
110000197002231951,37,0,0,1,1,1328.5500000000002
460000198909264297,37,0,0,1,2,1751.5
130000195503197776,49,0,0,3,2,2036.06
420000199204220662,31,0,0,0,1,47.08
330000196704063127,35,0,0,2,0,788.98
450000197604244950,36,0,0,1,1,1034.18
21000019751010985X,37,0,0,0,0,0
120000199503266942,44,0,0,1,0,188.84
500000197605059436,51,0,0,2,1,1178.93
120000197711279554,41,0,0,0,1,133.82
140000199904261222,41,0,0,0,0,0
500000197807317181,36,0,0,0,1,985.23
430000198601154248,43,0,0,0,1,908.2
360000196602280222,41,0,0,0,2,910.86
210000198908010491,33,0,0,0,1,580.86
340000196709257168,39,0,0,0,3,1548.0800000000002
140000200611105205,33,0,0,0,3,1591.15
130000198307201874,33,0,0,2,0,802.53
500000199706049383,38,0,0,0,1,254.6
630000196810129960,40,0,0,1,1,1068.05
630000195203114228,45,0,0,0,1,941.11
21000019830502160X,35,0,0,1,0,588.3799999999999
650000196808230684,51,0,0,1,1,909.6700000000001
120000198510218805,25,0,0,0,0,0
330000199608244378,35,0,0,0,0,0
420000197701187227,42,0,0,0,1,421.53
650000196208017775,43,0,0,0,1,19.9
330000196401210847,32,0,0,1,1,395.4
460000199805199093,47,0,0,1,2,863.41
540000197312249831,40,0,0,0,1,670.99
310000196404267116,44,0,0,1,1,500.97
450000195704186410,32,0,0,1,0,207.82999999999998
640000198901020873,47,0,0,0,1,331.91
440000195709289839,31,0,0,0,0,0
14000019770624991X,34,0,0,0,0,0
42000019620914831X,34,0,0,0,0,0
110000197401264021,39,0,0,0,2,1121.33
650000199301088803,58,0,0,1,3,673.65
460000199904210526,32,0,0,1,0,360.69000000000005
520000196408216315,48,0,0,0,0,0
230000199610061796,39,0,0,0,0,0
510000196808172989,39,0,0,0,2,1223.01
510000198203191297,37,0,0,0,1,482.81
500000198907058054,41,0,0,0,0,0
42000019640606879X,32,0,0,1,0,738.48
230000200511134967,47,0,0,1,3,2325.72
500000196403054608,46,0,0,0,1,761.32
350000196606132399,44,0,0,1,1,604.48
630000199008046467,38,0,0,0,2,757.87
140000195612206311,38,0,0,3,1,2137.25
510000196209185497,34,0,0,0,1,22.84
610000196702102935,42,0,0,2,0,1178.72
