ID_JD,Total_Count_JD,Refund_Only_Count_JD,Rental_Not_Returned_Count_JD,Partial_Payment_After_Receipt_Count_JD,Payment_Without_Delivery_Count_JD,Amount_of_Loss_JD,level_JD
650000197404214973,43,0,0,1,2,1645.04,3
430000200603145847,49,0,0,2,4,2011.34,4
620000196611145341,28,0,0,4,3,2878.7200000000003,3
610000196501149139,27,0,0,1,7,4362.48,5
15000019601123038X,27,0,0,2,4,2403.0000000000005,4
540000195105232173,30,0,0,1,4,2303.28,4
34000020000414586X,37,0,0,1,5,3268.43,4
12000019571108183X,42,0,0,1,6,2941.6,3
440000195304085694,45,0,0,3,6,3371.14,4
150000195905237615,40,0,0,1,6,2824.5,3
350000197006152227,40,0,0,1,3,1721.51,4
410000198805158984,35,0,0,0,4,1513.48,3
41000019880811002X,34,0,0,1,3,1937.38,4
610000197506183146,38,0,0,1,6,3461.4500000000003,4
150000200509131222,33,0,0,0,5,2318.1000000000004,4
640000195203040806,48,0,0,3,5,5321.880000000001,4
520000198512044209,39,0,0,2,1,1479.9899999999998,3
220000198608052878,34,0,0,1,3,1606.6999999999998,4
620000199812195461,35,0,0,1,3,2397.63,4
500000196403054608,34,0,0,1,5,3002.06,3
440000199712045227,40,0,0,1,4,3132.78,3
410000199111069463,36,0,0,0,3,2359.35,4
610000198910318625,39,0,0,2,6,3223.2,4
440000199308227854,35,0,0,1,2,2310.6800000000003,4
15000019790531080X,35,0,0,2,1,2166.74,4
11000019940325634X,32,0,0,0,1,480.92,3
310000200608045303,34,0,0,2,4,3311.49,4
110000195908118024,35,0,0,2,7,3580.64,4
530000200410210204,37,0,0,3,2,2454.57,3
110000197410273309,36,0,0,1,3,1316.0500000000002,3
230000197308287082,35,0,0,2,1,1881.65,4
540000197903210103,34,0,0,2,2,1673.88,3
43000019771013732X,44,0,0,0,4,1431.4399999999998,3
420000200401300851,43,0,0,2,8,3319.34,4
640000195701149441,32,0,0,3,6,4476.44,5
110000198712279487,33,0,0,0,7,3271.76,4
460000199612273381,37,0,0,2,6,4246.9400000000005,3
120000199904223820,36,0,0,0,1,581.15,3
430000196205139151,42,0,0,0,2,178.24,4
520000199106090650,38,0,0,3,3,1472.27,4
500000200301208214,41,0,0,0,3,2255.31,4
360000196412246576,24,0,0,1,3,1351.43,4
220000200308112058,38,0,0,4,5,3851.18,3
510000195304240138,33,0,0,1,5,4047.41,4
130000198209054735,39,0,0,2,7,4075.51,4
32000019540625165X,32,0,0,1,2,1902.83,4
530000198101046033,28,0,0,1,3,2233.65,4
140000199603083354,32,0,0,1,2,1066.44,4
210000196605042323,49,0,0,2,8,4553.58,4
120000197308235930,44,0,0,3,6,4259.32,3
430000200410102269,43,0,0,1,5,2787.61,3
310000199812177607,40,0,0,0,5,3284.74,4
420000196409230836,43,0,0,1,6,4987.1900000000005,3
230000196405052918,45,0,0,0,3,1039.76,3
140000198512217332,35,0,0,1,6,3099.36,4
120000198904014215,42,0,0,1,4,1979.38,4
110000196805023262,28,0,0,0,2,1449.25,3
370000195211202793,40,0,0,2,8,5783.85,5
620000195504106369,39,0,0,2,2,1770.33,3
530000196602156055,42,0,0,0,4,2211.2300000000005,3
610000197411112978,29,0,0,1,2,919.25,4
440000195109050568,34,0,0,1,5,3531.69,3
510000200406292012,46,0,0,3,5,4299.03,4
640000197010125589,33,0,0,2,3,2827.1800000000003,3
330000196410289120,37,0,0,0,6,4232.42,3
110000198303291768,39,0,0,1,9,4608.299999999999,5
21000019841216012X,49,0,0,0,5,593.81,4
120000197808280455,43,0,0,1,6,4171.08,4
410000197610177080,28,0,0,1,2,1286.57,4
43000019631230997X,32,0,0,0,3,1043.54,4
530000196311122883,32,0,0,0,2,645.59,4
110000196208173799,34,0,0,1,3,1491.43,4
110000198008091341,43,0,0,2,3,3016.64,4
140000197710095132,43,0,0,2,5,2873.0800000000004,4
420000197701187227,32,0,0,2,5,2458.27,4
510000197706049394,40,0,0,3,4,2518.28,3
440000198002168180,35,0,0,3,2,2030.11,3
540000200312131205,32,0,0,1,2,1378.67,3
120000200102039365,40,0,0,0,5,1570.92,3
140000196111145658,43,0,0,1,6,2570.2200000000003,4
410000199506013202,41,0,0,2,4,2623.4100000000003,3
33000019880202493X,33,0,0,1,4,3505.25,4
530000195909201477,39,0,0,3,6,5198.049999999999,4
620000200110198188,35,0,0,2,3,1377.86,4
630000196403232290,40,0,0,0,5,1737.6899999999998,3
220000198609084935,35,0,0,2,3,1707.9,4
650000200507281225,27,0,0,1,5,3243.03,4
23000019550104821X,42,0,0,1,4,3124.9300000000003,3
110000199807024852,38,0,0,1,4,2362.9700000000003,4
640000198211256723,44,0,0,2,3,3070.5,4
520000197503063649,33,0,0,0,7,3133.99,4
110000197808306051,40,0,0,0,2,736.3900000000001,4
220000197906207247,24,0,0,0,4,2271.38,4
610000198008056165,35,0,0,3,7,4080.63,5
50000019650208559X,35,0,0,0,8,4784.39,4
620000200207298679,33,0,0,1,5,2639.5,4
110000195906071832,37,0,0,3,2,1465.8300000000002,4
140000195507316850,37,0,0,1,4,2670.27,4
520000199104203746,35,0,0,0,4,2081.3,3
460000199109275347,31,0,0,1,3,1831.01,4
110000196906144362,36,0,0,2,7,4969.76,5
500000198204217661,42,0,0,1,5,3101.4700000000003,3
370000198308158286,34,0,0,2,2,2114.16,4
500000199705278264,44,0,0,1,5,2548.57,4
210000199704289421,48,0,0,3,3,1872.66,4
510000198804284341,33,0,0,1,4,2857.96,4
640000197006206853,31,0,0,1,1,916.79,4
440000195105250546,24,0,0,1,2,787.6299999999999,3
210000199109241562,49,0,0,0,8,3634.16,4
230000198612030796,37,0,0,1,3,1303.81,4
130000196104155661,32,0,0,0,5,2875.9700000000003,4
11000019600605680X,36,0,0,2,6,3403.48,4
520000200411258080,42,0,0,0,4,2428.13,3
320000195809143047,33,0,0,2,7,5267.070000000001,5
220000198601173255,39,0,0,0,3,2236.42,4
430000195204030002,43,0,0,3,1,2257.3100000000004,3
130000195304090060,26,0,0,0,4,2291.46,4
110000198510090387,28,0,0,1,4,3022.85,4
310000199402240909,41,0,0,3,5,4236.63,4
500000198008092419,39,0,0,1,4,1357.7399999999998,4
620000197205230596,30,0,0,0,4,1222.08,4
350000196409283198,45,0,0,0,4,1109.39,3
150000199804261665,36,0,0,1,4,2706.49,4
530000200003149215,38,0,0,1,1,957.32,3
610000198410124920,57,0,0,3,6,4971.879999999999,4
320000195103267136,36,0,0,2,4,3063.6800000000003,3
330000200312306432,33,0,0,0,3,1607.63,4
210000199709132917,55,0,0,1,5,2629.62,4
450000199108019235,41,0,0,0,9,3859.07,4
620000195904197984,47,0,0,1,5,3511.5700000000006,4
460000199902138997,43,0,0,3,4,3975.31,3
61000019530330130X,46,0,0,4,6,4753.27,3
230000198110030817,35,0,0,1,3,1425.9399999999998,4
500000197303301565,31,0,0,1,0,36.2,3
500000198803277156,36,0,0,1,1,1356.83,3
310000196506030179,40,0,0,2,3,2028.86,4
430000198507087229,33,0,0,1,2,1039.97,3
37000019690409796X,31,0,0,1,6,1570.64,3
310000198408076682,48,0,0,0,7,4766.15,4
450000196504141888,35,0,0,1,3,1663.31,4
440000199608159830,33,0,0,0,2,948.43,4
650000200008213148,35,0,0,1,1,1301.12,4
610000197907157491,46,0,0,2,6,4161.93,3
430000200509226595,37,0,0,1,4,1884.56,4
350000196110080943,43,0,0,3,5,3073.6500000000005,3
540000198208292818,35,0,0,1,3,856.19,3
62000019870112763X,26,0,0,0,3,1566.34,4
340000197907312628,39,0,0,3,4,3123.2200000000003,4
410000200405238512,33,0,0,1,4,2925.01,4
33000019900825963X,34,0,0,0,4,2580.21,3
34000019711226743X,36,0,0,0,2,1270.45,3
640000197306156202,37,0,0,0,3,1675.86,3
350000197406103686,47,0,0,0,4,1983.31,4
140000196309219173,36,0,0,2,5,3871.92,3
520000196512167605,37,0,0,2,2,1918.72,3
500000196108084951,47,0,0,2,4,3199.85,4
210000199201020690,32,0,0,1,2,927.67,3
130000197207196110,34,0,0,0,1,783.87,3
110000196903028227,34,0,0,3,2,2595.49,4
340000195201207624,32,0,0,1,4,1944.79,4
440000199402012294,29,0,0,1,3,1954.45,3
210000195502067152,29,0,0,1,3,2512.38,4
540000197704031006,43,0,0,0,6,2141.88,3
540000196712131141,37,0,0,3,7,3966.71,5
530000196105312950,45,0,0,0,5,1758.91,4
450000195602043996,38,0,0,2,2,2678.3,4
44000020061124461X,34,0,0,2,2,1567.1099999999997,4
430000197811058022,37,0,0,0,6,2775.94,4
540000199502044772,33,0,0,1,5,3737.82,4
140000197212189881,39,0,0,0,6,3715.6,4
530000198105142727,44,0,0,2,3,1599.49,4
440000200604150754,37,0,0,0,7,4695.35,4
340000196508025678,39,0,0,0,3,1351.5,3
360000196209118202,37,0,0,2,3,2949.29,4
420000196306017194,41,0,0,3,4,3417.9100000000003,3
520000199708155167,39,0,0,0,2,659.49,4
310000197505315185,33,0,0,1,5,3011.28,4
230000199711291208,36,0,0,0,3,1071.67,3
21000019910721144X,49,0,0,1,6,3825.31,3
150000195310029999,42,0,0,1,8,4736.610000000001,4
640000198006053273,35,0,0,2,4,1546.44,4
31000019610604546X,39,0,0,3,6,2829.56,4
650000195102053853,39,0,0,1,9,4682.509999999999,5
610000195308107012,35,0,0,1,4,2109.7200000000003,4
430000197512287378,37,0,0,0,5,1618.9,4
520000198909104732,30,0,0,1,5,3565.13,4
540000196605298683,45,0,0,1,5,3204.42,4
520000200511010306,41,0,0,1,4,2033.91,4
340000197808238362,31,0,0,0,6,3117.3900000000003,4
150000196906110266,33,0,0,2,6,4522.24,4
150000197302213007,39,0,0,1,5,3986.69,3
410000195802255742,34,0,0,0,0,0.0,1
120000200501082918,37,0,0,0,4,2666.11,3
330000196811088362,34,0,0,2,3,1855.5,4
350000198905116558,32,0,0,1,6,3438.22,4
500000197602246164,42,0,0,1,7,4250.95,4
210000199210242543,35,0,0,4,3,3382.23,3
440000198805073900,44,0,0,3,5,3418.7499999999995,4
420000197711057522,31,0,0,2,4,3097.2000000000007,3
21000019751125192X,29,0,0,3,6,4457.33,5
510000197907183581,39,0,0,1,5,3427.83,3
370000195902217871,39,0,0,1,4,2057.65,3
440000200001208216,34,0,0,2,5,2117.16,3
440000198806127739,35,0,0,1,1,1113.44,4
220000195103198587,38,0,0,1,1,598.79,4
140000197701292927,44,0,0,2,4,2760.64,4
440000199702194624,29,0,0,1,3,1928.38,4
420000196201299738,26,0,0,2,3,2603.06,4
500000195711027367,35,0,0,0,1,612.07,4
440000197202072111,40,0,0,1,2,1030.64,4
220000199809118209,32,0,0,0,4,1945.17,4
14000019960104030X,34,0,0,1,8,5274.63,5
360000195210180332,35,0,0,5,4,2946.31,3
630000196503017731,29,0,0,2,3,2913.95,3
420000199111084550,41,0,0,0,6,2831.86,3
350000199203093739,31,0,0,2,1,1085.29,4
63000019880514054X,53,0,0,1,9,4880.07,3
23000019810522094X,41,0,0,3,2,3259.37,3
330000196310108425,30,0,0,0,2,1078.62,3
360000198508137074,40,0,0,2,5,3334.03,4
460000196003107181,34,0,0,3,2,2315.06,3
330000200611099672,37,0,0,2,1,1773.62,4
350000195504013458,31,0,0,2,7,4492.849999999999,5
530000199302041276,36,0,0,1,7,4089.07,4
530000195202241504,45,0,0,3,1,1184.4300000000003,3
410000195311250453,44,0,0,3,3,2568.9700000000003,4
620000196104110427,37,0,0,1,4,2696.49,3
130000198801226807,35,0,0,1,5,3099.1800000000003,3
330000196409114606,35,0,0,1,3,1364.05,4
440000199201196875,44,0,0,1,5,3221.52,4
520000199401293418,29,0,0,2,2,1455.25,3
520000197806238821,38,0,0,0,6,3850.03,4
13000019820115677X,43,0,0,2,2,1265.04,4
610000200510265368,38,0,0,1,6,3782.95,4
220000199206259053,42,0,0,3,4,2981.43,4
650000197612280676,33,0,0,0,5,2239.81,4
430000200307263830,43,0,0,4,2,2505.47,4
500000196404258047,41,0,0,2,7,5656.29,3
360000200610200818,36,0,0,4,6,4759.93,5
430000199101048080,41,0,0,1,5,3200.21,4
53000019960329041X,38,0,0,1,8,2763.31,3
220000196706084284,43,0,0,2,3,3169.88,4
630000197708158727,32,0,0,2,2,1841.33,4
330000197807027166,51,0,0,4,3,3718.95,4
620000199806274673,37,0,0,2,2,1338.72,4
65000019700421304X,29,0,0,0,5,3296.37,4
630000200412069017,28,0,0,0,4,2600.0600000000004,4
460000196702093559,39,0,0,4,3,3379.8100000000004,3
540000196509062160,34,0,0,1,1,448.38,3
340000197612031407,33,0,0,2,2,1186.69,4
150000197904147764,34,0,0,2,8,5004.62,5
120000195705162991,30,0,0,1,4,2838.58,3
610000198810099461,42,0,0,1,7,4595.57,4
110000195201132375,51,0,0,1,7,5214.36,3
540000199305116546,38,0,0,1,1,826.75,4
54000019820505075X,40,0,0,0,6,2137.91,4
120000197007046300,40,0,0,2,6,3497.6,4
640000200612018531,42,0,0,1,4,2245.16,4
320000199601074992,40,0,0,3,3,1968.87,4
650000195006298981,39,0,0,2,2,2054.71,3
410000195204090642,45,0,0,0,8,4139.620000000001,4
61000019900504207X,36,0,0,2,5,4155.52,3
310000198911052215,29,0,0,1,1,1524.09,4
410000196807134688,34,0,0,0,6,3177.18,4
500000198412167996,42,0,0,2,3,1532.56,4
320000200510240057,32,0,0,1,7,3929.2,3
230000197704221667,36,0,0,2,8,6015.21,5
620000199510069179,36,0,0,0,3,754.84,3
530000196501288390,39,0,0,0,6,4518.780000000001,4
110000196505289624,39,0,0,2,4,2992.8,3
370000200004220132,40,0,0,2,3,2687.21,4
320000200507245535,27,0,0,3,5,3450.65,5
340000199302186496,35,0,0,1,10,4177.53,5
410000199608293284,36,0,0,0,5,2165.17,4
120000200211110642,43,0,0,0,4,1420.8100000000002,3
54000019700515826X,30,0,0,0,2,1594.16,4
610000200401098572,44,0,0,3,4,3690.29,4
630000200211301983,36,0,0,1,5,2443.41,4
14000019740507743X,34,0,0,1,3,2658.59,4
330000196704063127,23,0,0,1,4,3121.7300000000005,4
440000195702040096,40,0,0,0,4,2404.56,3
620000195202098383,43,0,0,1,3,2439.54,4
410000195205133595,42,0,0,2,5,3048.69,3
440000195803234009,42,0,0,1,3,1198.58,4
350000198411115248,35,0,0,0,4,2168.43,4
230000199002176477,36,0,0,0,3,2156.6400000000003,3
110000199011246257,38,0,0,1,5,3332.28,4
530000200306114706,35,0,0,1,3,2417.51,4
23000019780401442X,36,0,0,1,5,2149.2200000000003,4
410000198609239090,28,0,0,4,1,2250.35,4
620000199511096929,34,0,0,0,1,853.47,3
360000195610194426,39,0,0,2,4,3463.5,3
51000019770402461X,41,0,0,2,3,3646.91,4
520000198612199750,36,0,0,1,8,4392.719999999999,3
410000197212149682,51,0,0,2,3,3095.47,3
420000196612289024,35,0,0,2,6,4442.8,3
360000198510221099,37,0,0,2,1,1853.03,3
350000198107063797,31,0,0,2,5,3018.0,4
620000199008207679,50,0,0,2,5,3273.9300000000003,4
370000197008038835,38,0,0,0,4,1351.64,4
450000195211243501,39,0,0,2,2,3010.7,4
130000200007229226,39,0,0,0,6,2315.34,4
140000200410191864,38,0,0,2,4,2122.73,4
630000196010034138,32,0,0,1,2,955.21,3
540000195906191770,39,0,0,0,3,1300.06,4
340000195903239401,44,0,0,5,1,3362.25,3
140000200507050216,36,0,0,0,6,2062.05,4
630000200010018823,53,0,0,2,9,5432.26,3
430000200403030519,30,0,0,0,0,0.0,1
320000198008012497,43,0,0,2,7,4273.400000000001,3
410000196908221457,45,0,0,2,4,2976.33,3
510000197003035017,43,0,0,3,9,5661.37,5
620000199312110564,38,0,0,2,3,2490.9300000000003,4
450000195503138324,30,0,0,2,5,4081.15,3
440000196104283770,34,0,0,0,5,2243.76,3
310000198412301889,43,0,0,0,5,2927.97,3
520000197109224985,37,0,0,3,4,3614.43,4
330000200208076243,38,0,0,3,4,3706.2400000000007,3
210000197909265061,45,0,0,1,6,3358.15,4
15000019660602995X,25,0,0,0,5,1856.27,3
350000198610010553,38,0,0,3,2,2321.46,4
210000196007178298,47,0,0,3,4,3684.28,4
610000195011280500,37,0,0,3,6,4625.610000000001,3
520000195905162173,33,0,0,1,3,1530.42,4
460000199703145326,43,0,0,1,4,2961.49,3
230000198301285935,38,0,0,2,5,1999.65,4
360000200104216278,29,0,0,0,6,3240.8,4
130000199103263955,33,0,0,0,4,1804.04,3
15000019551001218X,44,0,0,3,2,3105.11,4
520000198602190197,38,0,0,1,5,2994.3900000000003,3
640000198507086882,42,0,0,2,4,3705.98,3
370000197612281364,45,0,0,1,3,2223.54,4
120000196310125090,32,0,0,0,6,2791.86,4
620000199101249777,41,0,0,3,3,2294.76,3
360000200506265515,39,0,0,0,5,2072.1800000000003,4
460000196407227227,51,0,0,2,1,1282.38,3
37000020050701252X,32,0,0,2,3,2315.27,4
640000198208291480,39,0,0,1,8,4667.96,4
230000199610061796,30,0,0,0,3,518.9399999999999,4
62000019910103459X,30,0,0,3,3,3932.12,4
23000019811129315X,44,0,0,1,3,1786.46,3
430000198410080813,31,0,0,1,4,3149.61,3
510000198806150283,43,0,0,1,2,1802.95,3
450000196408127621,40,0,0,1,4,2683.29,4
120000196102275465,51,0,0,4,11,9863.5,5
520000198602250241,38,0,0,1,5,3013.37,4
320000200009221100,34,0,0,0,5,2078.89,4
430000195012070341,23,0,0,0,5,2500.41,4
15000019640205845X,34,0,0,0,5,1427.46,3
520000198305039909,31,0,0,0,3,1595.64,4
430000195203015169,51,0,0,1,8,4575.78,3
230000195607249968,48,0,0,5,6,3179.5599999999995,4
220000196712217354,39,0,0,3,3,995.48,4
140000195710201821,39,0,0,2,1,1245.3000000000002,4
430000199910116709,23,0,0,1,4,2669.51,4
340000197008063883,30,0,0,1,4,1265.67,3
440000196907132183,43,0,0,0,9,4468.08,3
650000198307122027,50,0,0,4,5,4411.719999999999,4
150000196611031966,42,0,0,1,3,2607.0,3
430000197412281817,31,0,0,1,6,3933.18,4
120000195708039497,36,0,0,2,2,1013.96,3
430000197506243838,29,0,0,0,4,2476.03,4
360000195902113528,30,0,0,1,6,3740.85,3
630000199910309081,38,0,0,3,4,3283.74,3
110000197806112528,35,0,0,0,2,990.63,4
610000198512161845,42,0,0,2,1,1128.89,4
360000199107027338,45,0,0,0,1,224.11,4
46000019990327611X,36,0,0,0,6,3012.2,4
420000199401188630,29,0,0,2,2,2121.34,3
500000198606199267,42,0,0,2,5,1930.01,4
370000199605167597,39,0,0,2,1,1897.54,4
420000195607072715,37,0,0,1,9,4873.110000000001,5
340000197305249043,31,0,0,0,3,892.1800000000001,3
220000195706156941,35,0,0,1,5,2791.51,4
350000200503247272,31,0,0,3,7,4552.83,5
210000195706227058,40,0,0,3,4,3302.7900000000004,4
150000195909105660,38,0,0,1,0,237.85,4
130000199407150693,52,0,0,4,2,3425.5999999999995,4
530000199911102046,33,0,0,1,4,3224.49,3
630000199308240966,43,0,0,1,6,3072.07,4
500000199205244586,30,0,0,1,3,1827.39,3
150000197110143251,45,0,0,0,4,1360.9,4
420000197407239188,33,0,0,2,5,4072.86,4
420000195211120047,34,0,0,0,2,1531.64,4
120000196901294443,42,0,0,2,2,1533.7900000000002,4
460000200301254023,24,0,0,3,1,1722.87,4
420000197707125051,36,0,0,2,5,4395.7300000000005,3
370000197609227877,37,0,0,1,3,2012.77,4
54000019820818960X,46,0,0,3,6,4914.53,4
460000195805103831,40,0,0,1,4,2633.19,4
440000198111298208,44,0,0,2,4,3419.85,3
220000196606019397,30,0,0,1,5,3135.92,3
230000200502079572,35,0,0,1,2,1663.1999999999998,3
450000195401226315,39,0,0,1,3,1424.34,4
440000198104048497,27,0,0,1,4,3030.76,4
510000198404107880,35,0,0,1,4,2491.78,3
440000200012275430,48,0,0,4,3,3464.4000000000005,4
650000197901067863,38,0,0,1,4,2262.29,3
620000197701259718,32,0,0,0,2,1111.27,4
620000198504028704,29,0,0,1,3,1757.2,3
630000197910075407,33,0,0,3,5,3427.25,3
640000195901077753,46,0,0,3,7,4506.389999999999,3
110000200410083286,29,0,0,0,3,1506.1,4
63000020010707635X,36,0,0,1,2,1729.05,4
500000198407305223,34,0,0,1,4,2305.32,4
340000200609189822,37,0,0,3,7,4009.81,5
540000200012027043,37,0,0,2,4,2417.5,4
63000019670308105X,40,0,0,1,3,1821.47,4
450000199708022956,39,0,0,2,3,1932.8,3
450000200507059846,32,0,0,0,2,705.69,4
150000197001143594,41,0,0,1,7,3899.2,4
640000199911023431,37,0,0,2,3,2319.8,4
330000196110170611,34,0,0,1,1,1096.49,3
410000195501161830,37,0,0,1,4,2378.1,3
540000196304178389,35,0,0,0,5,2745.33,4
370000198812053336,42,0,0,0,5,2938.18,4
330000198108027604,35,0,0,1,6,3567.57,3
620000198708082139,33,0,0,0,5,1707.94,4
530000198903181819,44,0,0,2,4,2116.84,4
360000195605188822,43,0,0,3,5,3972.64,3
450000195007275581,32,0,0,0,5,3715.61,4
610000197607277504,44,0,0,2,9,5787.53,5
420000197804030759,41,0,0,0,3,1338.1,4
230000195604076336,47,0,0,1,5,1812.23,3
130000198007203560,37,0,0,2,4,2093.37,4
620000199510136327,38,0,0,2,4,3211.78,3
320000197004204892,44,0,0,3,8,5390.04,5
110000198907286708,29,0,0,2,2,1336.84,3
110000196306104404,31,0,0,3,3,2427.88,4
220000198904084823,37,0,0,2,4,1918.61,3
610000199006048617,44,0,0,2,3,2817.93,3
520000196912179509,28,0,0,2,2,2362.01,4
330000196411067597,37,0,0,0,8,2799.37,4
37000020041028297X,31,0,0,2,6,4821.62,5
450000195606128241,37,0,0,1,2,1298.34,3
360000195204067480,34,0,0,1,3,2656.35,3
450000198304206535,33,0,0,1,2,1700.72,3
500000196706078471,46,0,0,2,5,3612.01,4
450000198006068939,28,0,0,3,5,4281.28,5
420000197007318821,34,0,0,0,3,1594.56,3
340000198210073350,45,0,0,2,3,1694.4999999999998,4
110000199707209200,42,0,0,1,4,2174.4,4
610000196907171328,33,0,0,3,2,1755.05,4
430000200010301277,32,0,0,2,3,1619.2,4
430000196312033897,47,0,0,4,2,2448.45,4
500000196601058482,35,0,0,3,7,3897.58,5
33000019730309180X,38,0,0,1,4,1649.9900000000002,3
320000200408074793,29,0,0,3,2,2618.97,4
630000195212157625,29,0,0,1,2,1848.3,4
340000199902214083,44,0,0,1,3,724.52,3
540000200207200571,37,0,0,0,4,1257.0500000000002,3
210000196412180260,35,0,0,3,4,1966.04,4
510000198711277118,33,0,0,3,3,3104.18,4
340000199006282766,31,0,0,2,4,3166.52,3
340000198110186032,35,0,0,2,1,960.22,4
340000200508035306,30,0,0,1,1,1283.6,4
11000019680117117X,44,0,0,0,8,4426.129999999999,4
120000198212301651,40,0,0,1,4,1181.03,3
330000197201075470,28,0,0,1,4,2693.4500000000003,3
370000195410084638,43,0,0,3,3,2101.12,3
640000196908285269,28,0,0,2,2,1928.54,3
510000196808172989,49,0,0,2,7,4816.51,4
36000020021208433X,24,0,0,1,2,946.06,4
620000200309057219,47,0,0,1,4,3237.27,3
140000200511211422,40,0,0,1,1,471.63,4
360000199004264533,37,0,0,1,1,423.67,4
140000197512209741,39,0,0,2,4,3044.9400000000005,3
220000200305282166,38,0,0,1,5,2712.31,3
520000199707255916,34,0,0,1,7,4416.21,4
640000199906205425,26,0,0,1,3,1858.77,4
640000197107040127,32,0,0,0,3,1292.3,4
320000195204298476,40,0,0,1,4,4285.34,3
110000200106234596,47,0,0,4,5,3299.81,4
64000019540703917X,38,0,0,0,6,3602.94,4
350000200204296904,39,0,0,5,4,3409.57,4
150000196209169932,43,0,0,0,5,2990.31,4
530000196909011176,33,0,0,2,3,1428.8,3
150000197101124542,41,0,0,3,5,3504.49,4
21000019920118082X,39,0,0,2,3,3162.69,4
130000198211079771,32,0,0,1,2,1498.93,3
500000200309307129,41,0,0,1,3,1278.82,4
340000198707083490,37,0,0,2,5,2589.94,3
150000196905026863,33,0,0,0,2,919.18,3
110000197907276054,36,0,0,1,1,1373.4299999999998,4
64000019610206829X,30,0,0,0,6,4233.66,4
540000197706088145,38,0,0,1,5,3999.67,4
460000200409270914,34,0,0,1,7,3982.76,4
420000195902102745,38,0,0,0,7,3411.21,4
530000196910056806,41,0,0,0,7,3274.7900000000004,3
340000197507074835,39,0,0,3,4,2636.4300000000007,4
430000199907173892,28,0,0,1,2,172.83,3
120000195010234135,28,0,0,0,6,2550.92,4
630000195806149470,45,0,0,2,5,3396.64,4
50000019700205648X,40,0,0,1,3,1895.9,4
36000019890930024X,33,0,0,1,5,2765.32,4
420000200012248156,39,0,0,1,4,3075.59,3
510000198303264756,26,0,0,0,2,1260.33,4
53000019900827727X,41,0,0,1,8,4478.6,3
460000196811164344,38,0,0,0,3,1943.78,4
450000195206093019,27,0,0,2,3,2482.96,3
620000195501318702,34,0,0,1,5,3113.89,3
330000200301214292,35,0,0,1,4,1860.6,4
460000199402266183,26,0,0,0,4,2779.3,3
630000197604147484,36,0,0,5,3,3054.48,3
500000199907223456,41,0,0,1,2,1929.04,4
360000200102086561,41,0,0,0,5,2949.72,4
370000198208185121,36,0,0,1,7,4144.22,3
450000200007227583,33,0,0,3,2,2532.25,4
540000199308098574,35,0,0,1,5,2562.5399999999995,3
320000197905304890,35,0,0,3,6,4206.33,4
130000195001210248,38,0,0,1,4,3174.24,4
320000195512037227,37,0,0,2,6,3790.67,3
640000195303125604,47,0,0,2,2,2882.08,4
360000197107317504,35,0,0,3,3,3192.6900000000005,4
420000195306300147,47,0,0,1,10,4906.66,4
35000019860129198X,26,0,0,1,3,2218.74,4
140000196311148781,40,0,0,1,2,1516.45,4
150000198207114865,32,0,0,1,4,3283.25,3
