ID,Total_Count,Refund_Only_Count,Rental_Not_Returned_Count,Partial_Payment_After_Receipt_Count,Payment_Without_Delivery_Count,Amount_of_Loss,level
510000196109257107,35,0,0,0,5,3256.55,3
13000019820515670X,37,0,0,3,8,4124.18,5
610000195011280500,40,0,0,3,3,2867.83,4
440000196610275394,37,0,0,3,3,2723.64,4
450000198207213063,46,0,0,2,3,2165.1800000000003,4
420000197101161883,31,0,0,3,5,3270.99,4
120000195602296516,29,0,0,3,2,2079.65,3
330000199906271569,38,0,0,0,9,3815.750000000001,4
320000198903262978,28,0,0,0,4,2164.19,3
230000197403071191,34,0,0,2,4,2341.1,3
140000199907146748,41,0,0,2,6,5547.57,3
620000196611145341,32,0,0,1,4,3035.68,3
410000200603128058,42,0,0,3,6,5164.42,4
640000197309217066,40,0,0,1,5,3120.94,3
640000195908252139,43,0,0,2,5,4042.29,4
15000019551001218X,27,0,0,0,2,1093.6,4
320000200009107746,29,0,0,3,4,4221.62,4
210000196606027993,44,0,0,1,4,3126.55,4
520000197109224985,30,0,0,1,3,1608.01,3
440000196102281608,32,0,0,1,7,4806.16,5
350000200410297633,39,0,0,2,6,3390.76,4
11000019660819875X,32,0,0,2,3,1393.39,3
360000197508278112,31,0,0,1,3,2868.01,4
120000195505076458,37,0,0,3,4,2716.37,4
210000196812032291,35,0,0,2,4,2245.8300000000004,3
620000196312160824,29,0,0,0,5,2661.21,3
520000199106090650,37,0,0,2,7,3061.020000000001,3
460000200207133452,38,0,0,1,3,1884.11,4
110000198905281436,46,0,0,0,3,734.94,4
530000199905040715,46,0,0,4,8,6618.429999999999,5
120000200610274468,31,0,0,0,2,772.1,3
500000200106215072,40,0,0,1,6,4145.28,4
120000195310264408,42,0,0,2,5,3696.650000000001,4
110000198102104743,32,0,0,1,3,1973.03,3
220000196606019397,34,0,0,0,4,973.82,3
430000199407015273,36,0,0,1,3,940.43,3
420000195711021424,42,0,0,2,4,2726.62,3
440000198806127739,42,0,0,2,5,3394.2,4
530000196911063661,35,0,0,2,6,3580.7200000000007,4
610000199609117466,36,0,0,4,5,4823.85,4
510000198806010360,31,0,0,0,4,2984.6,3
330000196104057524,41,0,0,2,4,1904.95,4
140000196004080772,35,0,0,1,3,2563.05,3
440000199301262948,46,0,0,2,5,4144.099999999999,4
540000195307256085,36,0,0,1,3,1067.81,4
520000199107073449,39,0,0,0,4,2469.88,4
210000198305049418,25,0,0,5,3,3883.8199999999993,5
320000195509278441,29,0,0,1,3,1932.48,3
540000200005194919,39,0,0,1,4,2261.01,3
310000199208289047,32,0,0,1,2,86.22999999999999,4
440000195309175947,47,0,0,2,5,2950.21,3
540000195707244913,30,0,0,0,1,715.19,3
210000200012247357,37,0,0,0,3,2757.67,4
340000197907312628,44,0,0,2,4,2198.8,3
520000198404217889,30,0,0,0,2,379.14,3
650000198805243585,36,0,0,1,1,1501.35,4
500000197502226246,41,0,0,1,4,2995.7000000000003,4
630000198910016436,34,0,0,0,4,2999.4,3
34000019800323182X,30,0,0,0,3,1267.5700000000002,3
65000019831009213X,48,0,0,4,9,7909.880000000001,5
640000199005017646,38,0,0,1,7,3301.64,3
320000199704224535,36,0,0,4,6,6817.46,5
530000199308304508,42,0,0,2,1,1057.2,4
500000198803277156,39,0,0,0,3,1175.88,3
110000198008091341,39,0,0,1,1,827.8499999999999,4
650000200107163588,39,0,0,1,3,2080.77,4
230000199711291208,37,0,0,4,4,3289.28,3
43000019790318531X,36,0,0,0,3,2423.51,4
12000019851214976X,30,0,0,2,3,1816.22,3
340000197406284526,26,0,0,1,1,1216.59,4
650000197704226933,36,0,0,1,4,2004.67,4
410000197803054394,38,0,0,1,3,1910.92,4
310000198207138584,33,0,0,0,4,3323.5199999999995,3
540000200103248300,45,0,0,4,4,4583.7300000000005,4
430000195908121973,31,0,0,1,1,149.35,4
510000198904268453,32,0,0,4,2,3067.44,3
210000197111285266,46,0,0,1,7,4814.66,3
140000196304018364,41,0,0,1,6,2985.15,4
630000195111286372,31,0,0,0,6,3555.23,3
650000199603284914,42,0,0,2,5,2004.48,4
350000197006152227,38,0,0,1,6,2831.74,3
140000198605054747,35,0,0,2,5,3987.55,3
63000019630601606X,43,0,0,3,2,2243.46,4
540000198212254339,33,0,0,1,5,3336.17,3
410000197702071259,31,0,0,3,2,2588.28,4
350000200503247272,43,0,0,0,7,3927.18,4
420000197907049794,38,0,0,2,5,2723.26,4
120000196611142142,33,0,0,2,3,3233.74,4
320000199904289907,32,0,0,0,3,2458.23,4
410000195204090642,36,0,0,4,6,4770.27,5
14000019801228909X,40,0,0,2,3,3412.23,4
420000198410017994,28,0,0,0,3,971.97,3
310000196710216077,34,0,0,0,2,926.72,4
440000199403165487,31,0,0,0,4,3301.33,3
210000200607238804,36,0,0,2,4,2525.9700000000003,4
230000196102074001,33,0,0,2,5,2666.85,4
420000195101123386,30,0,0,3,1,1663.63,3
500000197505028798,35,0,0,0,4,867.6899999999999,4
330000196605045783,50,0,0,1,4,2418.46,4
640000196109045381,43,0,0,3,6,3650.14,3
15000019820908791X,38,0,0,1,8,5681.4800000000005,5
450000199811304134,37,0,0,1,4,2168.6800000000003,3
530000197810069663,41,0,0,3,1,2202.29,3
420000195106117153,35,0,0,2,4,3547.5799999999995,3
530000200510178299,48,0,0,2,1,1679.78,4
420000197407239188,39,0,0,2,1,1020.96,4
420000200510276715,43,0,0,2,4,3219.15,3
640000196504272947,41,0,0,0,5,2845.9000000000005,3
440000195803234009,33,0,0,1,7,3065.84,4
420000197209023474,35,0,0,1,6,4737.81,4
420000198802288670,43,0,0,1,13,7552.970000000001,5
320000199901203020,38,0,0,1,6,3622.57,4
340000200609189822,35,0,0,2,4,2742.93,4
530000196909011176,32,0,0,2,2,2718.88,4
460000196702093559,51,0,0,2,6,4579.06,3
110000197612177139,41,0,0,1,3,2565.76,3
360000195901253713,37,0,0,4,4,4277.77,4
220000196708315568,32,0,0,1,7,5095.910000000001,5
510000195506187742,38,0,0,1,6,3310.99,4
44000020061124461X,36,0,0,2,10,5024.449999999999,5
43000019610126197X,35,0,0,3,5,3770.05,4
350000199812036027,25,0,0,3,2,2757.84,4
520000200311300974,30,0,0,2,2,1102.71,4
450000200203288172,33,0,0,2,5,3939.0499999999993,3
340000196905215512,30,0,0,1,3,2161.51,4
530000195709262291,40,0,0,1,6,3416.95,3
120000195010234135,44,0,0,2,5,3873.78,4
640000196104126078,42,0,0,2,6,3403.82,3
540000200504076933,46,0,0,1,7,6175.49,4
630000196107136042,49,0,0,2,5,3277.26,4
210000199304155977,31,0,0,0,4,3233.82,4
130000198210145765,45,0,0,2,5,2407.29,4
520000198609224564,38,0,0,4,5,4705.02,3
540000198010028587,38,0,0,1,6,3264.6700000000005,4
520000195601182968,36,0,0,0,4,3024.02,3
330000197003300681,33,0,0,2,2,1125.7,3
510000199004095205,31,0,0,1,3,1956.72,4
620000199902135905,36,0,0,2,2,1488.37,3
520000199009117575,31,0,0,0,3,2268.37,3
650000197710152301,37,0,0,0,3,1771.73,4
510000196108236179,46,0,0,2,4,1416.1100000000004,3
620000197608281670,42,0,0,0,6,3639.21,3
540000197508140627,45,0,0,1,5,3340.2,3
220000195001083041,45,0,0,1,4,2206.15,3
23000019711109886X,40,0,0,0,2,920.48,4
210000200604118284,47,0,0,3,4,3210.26,4
310000197207090977,38,0,0,1,1,658.94,3
450000197212137670,38,0,0,2,3,2405.82,3
510000196012161280,37,0,0,1,4,3200.94,4
120000200501082918,38,0,0,2,3,2780.6800000000003,4
450000196301121238,38,0,0,3,9,5376.4,5
330000197304056053,34,0,0,3,2,2973.23,4
120000198505196285,33,0,0,1,2,1407.96,3
500000198204217661,30,0,0,1,3,1426.3,3
360000197309066088,35,0,0,1,4,1193.04,3
15000019740217739X,39,0,0,1,5,2992.07,3
230000199407208019,27,0,0,2,3,1756.94,4
500000200011247573,34,0,0,1,4,2720.33,4
110000199207282911,39,0,0,1,6,3516.4700000000003,4
230000198607256969,46,0,0,3,7,4784.06,4
230000196010232148,36,0,0,0,2,1725.81,4
46000019780815924X,38,0,0,1,7,3493.71,4
360000196510257869,34,0,0,2,2,997.07,4
650000199401048657,56,0,0,1,12,5809.01,5
330000196406172448,37,0,0,0,5,3147.4300000000003,4
320000197401122129,37,0,0,1,4,2177.9,4
310000199402240909,34,0,0,1,6,4472.04,4
640000195812260863,44,0,0,2,7,5547.83,3
540000196903170928,36,0,0,1,5,4061.4,3
150000195202235656,31,0,0,1,6,3390.88,3
520000196012292784,32,0,0,2,2,2074.83,4
420000196509066033,34,0,0,0,5,2790.21,4
130000199603091758,38,0,0,3,4,2949.24,4
450000195104220320,40,0,0,2,4,3557.92,3
430000198104230940,32,0,0,3,1,1111.48,4
520000195905160784,31,0,0,2,1,782.87,3
230000199201284702,31,0,0,2,0,580.74,3
360000197010015745,32,0,0,2,3,1162.35,4
320000195501224481,35,0,0,4,4,4987.459999999999,4
440000197007284207,34,0,0,0,2,792.11,4
310000195302060355,42,0,0,0,3,2537.81,4
440000200301288238,39,0,0,0,2,346.97,4
630000198207126721,47,0,0,3,3,2362.11,3
210000196105267753,41,0,0,4,3,1898.59,4
110000200310226710,43,0,0,3,0,1162.19,3
640000199105108780,36,0,0,0,4,2150.25,3
350000196409283198,36,0,0,1,6,4648.94,4
130000196303048180,35,0,0,0,4,2660.71,3
640000196311190179,36,0,0,0,6,2843.35,4
630000199712065063,27,0,0,2,3,2305.37,4
37000020020116669X,40,0,0,1,4,1917.9700000000005,3
220000197702034110,45,0,0,3,6,5173.45,3
140000198901026871,41,0,0,2,3,2541.07,4
330000195211090894,30,0,0,2,4,2998.8500000000004,4
230000197308287082,31,0,0,1,1,545.2199999999999,4
140000195909305978,37,0,0,1,10,5688.19,5
630000199910024043,33,0,0,3,3,3963.9,3
440000197202074045,39,0,0,2,5,4749.83,4
150000200612141824,36,0,0,2,5,3841.64,4
530000196002060498,37,0,0,0,10,4110.81,5
130000200502254648,37,0,0,3,9,5004.26,5
640000195807028162,41,0,0,0,5,1299.39,3
32000019540704293X,45,0,0,2,5,2582.13,4
310000198408076682,33,0,0,2,4,1759.94,4
530000200604180445,39,0,0,2,1,1114.12,4
630000196601183506,23,0,0,0,2,756.27,4
540000199708236876,38,0,0,1,4,2375.99,3
330000197510223617,44,0,0,2,4,2573.72,3
360000195003184090,43,0,0,0,5,3423.94,4
360000199306082858,33,0,0,1,0,320.34000000000003,4
500000196310264884,34,0,0,0,3,2010.99,3
440000196707068658,51,0,0,0,5,2426.44,4
540000199307234765,33,0,0,1,5,2868.25,4
330000199402243601,30,0,0,1,3,1808.47,4
210000200005134661,41,0,0,2,3,1754.48,4
460000199703145326,43,0,0,1,2,1404.33,3
540000197706088145,37,0,0,1,5,2914.61,4
61000019530330130X,43,0,0,0,5,3211.0200000000004,3
37000019600707934X,25,0,0,3,0,1174.97,4
330000198205279037,37,0,0,0,5,2418.36,4
330000199804074185,38,0,0,0,5,3435.8100000000004,3
360000199209211443,46,0,0,3,3,1605.0099999999998,4
620000195111211344,39,0,0,1,2,2364.53,3
62000019870112763X,49,0,0,1,4,3268.53,4
110000198105145962,31,0,0,0,2,1345.88,3
630000199004230208,34,0,0,1,1,1113.11,3
460000195701213868,28,0,0,2,2,1863.73,3
520000199605049521,37,0,0,4,2,2300.73,4
510000198804284341,37,0,0,2,3,2232.23,3
650000199707136094,43,0,0,1,2,428.01,4
530000198110017234,49,0,0,1,10,8033.85,5
610000196501149139,38,0,0,1,1,611.4399999999999,4
14000019990627991X,29,0,0,0,4,2059.82,3
460000195711140260,44,0,0,4,2,1695.13,4
350000200606197757,33,0,0,3,2,2597.1700000000005,4
500000197005063909,42,0,0,2,2,1607.57,4
350000198703186363,24,0,0,1,4,1632.25,4
150000197811257622,38,0,0,0,5,1110.42,4
150000196908105831,36,0,0,1,3,529.03,4
52000019940111669X,33,0,0,0,4,2092.34,3
120000199005309495,35,0,0,1,5,3102.4300000000003,4
440000199502268772,52,0,0,0,9,5731.81,4
620000195110228726,35,0,0,1,3,1255.64,3
620000199912038375,33,0,0,0,3,2693.66,4
130000197404137873,39,0,0,2,5,3473.8899999999994,3
410000195808210457,36,0,0,1,4,2878.22,4
520000196412183595,35,0,0,4,3,4257.570000000001,4
120000196812188104,41,0,0,2,3,1239.06,3
130000197501277157,29,0,0,1,3,2670.07,4
110000199509233402,35,0,0,1,3,2372.69,4
150000197001143594,40,0,0,3,2,1711.6,4
220000196304192389,33,0,0,4,2,2354.6,3
620000199212037128,40,0,0,1,6,2438.27,4
610000195107075915,40,0,0,0,5,2847.8100000000004,4
650000198002049981,39,0,0,2,5,2449.37,4
360000199004264533,31,0,0,3,2,1921.17,4
230000199101309511,27,0,0,2,1,1311.08,4
21000019631017744X,30,0,0,1,7,3772.750000000001,3
440000197105131095,38,0,0,1,2,951.73,3
120000195402033949,31,0,0,1,2,273.75,4
310000198908190596,37,0,0,1,7,4103.66,4
540000196204299124,45,0,0,1,5,3422.2500000000005,3
350000197511191964,46,0,0,2,2,2182.02,3
130000195503197776,31,0,0,2,7,3290.63,5
650000198410280648,32,0,0,5,3,3948.2800000000007,4
110000200202277668,36,0,0,0,3,1547.57,4
650000198502051682,34,0,0,1,3,980.87,4
440000195301262421,36,0,0,0,5,3174.0399999999995,4
500000200002293818,48,0,0,2,6,3446.49,4
360000200606114220,39,0,0,2,4,4006.7,3
150000199806153553,30,0,0,2,6,2548.52,4
340000196004309271,42,0,0,0,3,2369.69,4
530000199801238030,33,0,0,1,3,2111.68,4
42000019500607300X,42,0,0,3,5,2846.46,4
430000197805164259,42,0,0,3,7,5042.839999999999,3
500000200112296235,40,0,0,2,3,1956.92,4
210000197009047747,25,0,0,1,2,1798.9,3
320000196604244455,38,0,0,2,5,4270.01,3
12000019910530865X,33,0,0,1,3,1953.44,3
130000195906093154,42,0,0,0,6,3418.93,4
42000019640606879X,43,0,0,2,5,2272.29,4
110000197505081772,32,0,0,2,4,1737.5,3
370000198812053336,34,0,0,1,3,1768.19,4
110000200010259625,24,0,0,2,5,2118.13,3
510000197302245356,40,0,0,2,4,3250.5200000000004,3
150000199110023793,33,0,0,3,3,2556.82,3
320000199210079542,25,0,0,1,7,4579.74,5
320000196009115667,35,0,0,2,0,660.31,4
640000199107092372,29,0,0,2,1,2215.82,3
350000196006036539,34,0,0,0,4,2400.09,4
130000195009084741,26,0,0,0,1,835.34,3
640000200105166636,31,0,0,1,7,2500.49,4
220000197003053144,36,0,0,1,10,5376.34,5
520000197209269291,38,0,0,1,3,1388.0500000000002,4
630000198812185172,33,0,0,0,2,862.38,4
150000199103233231,33,0,0,0,5,2514.99,4
350000198803236356,42,0,0,2,5,2889.18,3
540000196602034877,32,0,0,3,4,2803.76,4
210000199803282858,35,0,0,3,2,1957.99,3
150000196609068129,35,0,0,0,4,1183.12,4
130000198211079771,41,0,0,1,8,3782.03,4
120000198709283284,33,0,0,2,8,5659.620000000001,5
500000195711263183,31,0,0,0,4,1171.61,3
320000199810279310,31,0,0,0,3,697.72,3
140000200608208270,32,0,0,0,4,1862.57,4
220000196903101899,45,0,0,2,2,1444.91,4
530000198909167591,37,0,0,1,5,3143.17,3
520000200106243608,32,0,0,1,3,1486.9,3
430000200001302868,33,0,0,1,4,2758.9300000000003,3
530000199802222428,47,0,0,1,3,1243.0500000000002,4
210000198205276461,34,0,0,1,3,883.85,3
620000197410077762,37,0,0,1,3,1727.9199999999998,3
610000198302206566,35,0,0,2,6,3303.26,3
120000198009026244,42,0,0,0,6,3799.1,3
41000019761008372X,32,0,0,0,3,2455.7,3
540000195001135512,31,0,0,0,4,2254.91,4
340000197304099004,44,0,0,2,5,4202.34,3
630000199011234477,32,0,0,1,1,1468.92,4
110000200302184370,34,0,0,4,0,1186.46,3
150000196208139336,36,0,0,1,4,1661.3,3
130000196809047337,37,0,0,1,5,3877.16,3
360000196903259005,27,0,0,1,1,1431.16,3
130000197607307158,33,0,0,1,4,2146.23,4
13000019670331971X,41,0,0,1,7,3920.38,4
110000200002125918,37,0,0,3,5,3480.24,4
61000019880210630X,39,0,0,2,8,5228.58,5
230000199909019429,39,0,0,1,8,3809.55,4
210000197301221271,37,0,0,1,4,3236.3,4
330000200611099672,41,0,0,2,7,4782.5,3
430000197604058441,33,0,0,1,3,2216.4700000000003,4
330000198205046479,32,0,0,0,2,1408.37,3
370000199203300201,29,0,0,1,2,655.88,4
510000199704152186,39,0,0,1,8,4206.58,4
53000019760310100X,42,0,0,2,7,4897.370000000001,3
210000195512162030,31,0,0,1,5,3652.98,3
620000198304110105,29,0,0,1,3,2386.5,4
450000200110209711,35,0,0,1,7,3001.57,4
540000199004160623,39,0,0,2,7,3944.41,4
540000200104279061,37,0,0,2,5,4089.65,4
220000200301192606,36,0,0,1,3,1518.5100000000002,4
640000199911023431,29,0,0,2,3,2402.36,4
360000198610161417,28,0,0,1,5,2832.9300000000003,4
630000197811215021,31,0,0,3,2,1792.86,4
430000197108191390,34,0,0,0,5,2088.11,3
14000019520410560X,34,0,0,0,4,1855.73,4
610000199905134383,32,0,0,1,6,3905.35,4
360000196702098313,35,0,0,0,6,2313.2000000000003,3
650000195401152923,29,0,0,1,5,2417.67,4
460000195411204293,32,0,0,2,2,1250.49,3
500000198006244431,47,0,0,3,10,6422.360000000001,5
440000198203294845,40,0,0,0,3,1830.56,3
610000198610122794,42,0,0,3,6,3795.01,4
540000196605298683,32,0,0,2,6,4542.18,3
310000195506137676,42,0,0,1,2,1196.64,4
64000019781130304X,42,0,0,2,4,1579.71,4
360000197507188000,39,0,0,2,2,2715.49,4
330000196811088362,26,0,0,4,3,2222.7,4
46000019840713023X,30,0,0,3,2,1472.2600000000002,3
120000196902221393,38,0,0,2,4,2155.24,4
510000196702028225,32,0,0,1,1,1274.32,4
330000198501297141,52,0,0,2,9,4563.11,3
34000020060321605X,38,0,0,1,5,3360.8,4
450000195010249966,41,0,0,2,8,4412.29,3
650000198302172527,36,0,0,0,3,2374.52,4
620000197810050980,43,0,0,1,6,2653.15,3
420000197501041119,35,0,0,0,3,1065.81,3
130000195301244802,40,0,0,2,8,4789.700000000001,5
140000198810227299,28,0,0,1,7,4273.82,5
140000196911253155,29,0,0,0,4,2064.84,4
520000199807068392,30,0,0,1,2,1124.61,4
120000199309041053,33,0,0,2,0,919.63,4
420000195506095512,31,0,0,1,4,2916.38,3
360000198510221099,40,0,0,2,4,1456.87,3
360000197311111183,41,0,0,2,8,4394.56,4
140000200407162579,44,0,0,1,3,2825.6,3
360000198204151870,22,0,0,1,3,1019.85,3
540000197402055897,35,0,0,3,5,2955.91,4
530000200210120837,43,0,0,2,3,2109.47,4
360000198403264915,45,0,0,0,7,2186.6600000000003,4
320000199111234674,39,0,0,2,6,3905.72,4
510000196806044422,38,0,0,6,3,4432.5,4
460000200004212943,40,0,0,1,0,234.09000000000003,3
45000019881116427X,38,0,0,3,7,4611.65,5
410000199202157215,28,0,0,1,1,446.58,3
520000196710010705,29,0,0,1,3,2672.6600000000003,3
150000196906110266,33,0,0,1,1,1271.12,4
33000019921009981X,42,0,0,2,4,3536.34,3
630000199612015309,42,0,0,2,1,1211.28,4
650000197903076296,43,0,0,2,5,3919.58,3
610000195608248204,42,0,0,2,2,1851.69,4
320000200010248263,36,0,0,1,5,3054.45,3
210000198712276749,38,0,0,0,7,5744.320000000001,3
140000198707115344,39,0,0,0,6,2843.16,4
460000195106157267,43,0,0,2,5,3525.3,3
110000195801237680,35,0,0,1,2,1750.61,3
620000198504028704,34,0,0,2,2,2365.38,3
510000197001166048,33,0,0,0,2,1215.07,4
42000020000313072X,37,0,0,0,4,1756.29,4
110000196102246718,37,0,0,1,5,3129.42,4
460000196509304414,33,0,0,1,4,2648.86,4
42000019620914831X,35,0,0,1,3,1580.03,4
220000197104139676,46,0,0,3,6,4473.03,3
360000198804195957,39,0,0,2,4,2613.11,4
110000195211067714,32,0,0,4,4,3676.250000000001,4
43000019670713457X,38,0,0,2,7,5282.450000000001,4
500000198205125398,35,0,0,1,3,2344.2200000000003,3
320000198202180638,34,0,0,1,6,2763.57,3
320000200507245535,28,0,0,1,4,1717.62,4
310000195003069464,49,0,0,2,7,3367.01,3
450000195105206205,38,0,0,1,3,1679.31,4
430000196611082517,35,0,0,2,7,4516.85,5
130000195609152330,32,0,0,2,2,2040.65,4
500000195608244048,31,0,0,0,4,2960.04,3
420000196608295712,34,0,0,1,4,2096.31,3
110000200212177206,47,0,0,4,6,4846.02,4
330000196110094954,45,0,0,3,3,3721.15,3
310000196308247801,46,0,0,1,9,6519.73,5
510000195908214432,40,0,0,2,3,1582.17,3
120000197511018026,30,0,0,2,2,2610.11,4
620000198609138715,35,0,0,1,4,1776.12,4
630000196509291811,35,0,0,2,4,2971.99,4
440000195401165223,43,0,0,0,7,4648.58,4
440000199306201095,33,0,0,0,2,907.34,4
330000196906164380,26,0,0,2,0,908.57,3
330000200309122819,35,0,0,1,3,2098.31,3
360000200405163181,39,0,0,1,5,2816.7700000000004,4
460000197310151013,47,0,0,4,4,3334.9700000000003,4
340000199306080437,39,0,0,1,3,1796.03,4
320000197412287068,34,0,0,1,6,3493.2,3
350000195306039825,30,0,0,1,4,2643.67,4
460000196811164344,43,0,0,0,3,1659.02,4
37000020001123193X,44,0,0,2,3,2281.56,4
63000019880514054X,35,0,0,2,4,1696.14,4
620000198701245038,40,0,0,0,2,1148.42,3
52000019990623750X,38,0,0,0,5,2233.08,4
650000195712166951,36,0,0,1,4,2930.8,4
640000198605277105,30,0,0,0,5,2246.83,3
230000200312113928,35,0,0,1,8,5007.900000000001,5
340000196508025678,33,0,0,3,5,3611.89,3
220000200305282166,50,0,0,3,4,2917.87,3
650000197601227378,42,0,0,0,2,962.98,4
610000198601258489,35,0,0,1,3,571.98,4
210000195408080203,48,0,0,2,4,1953.92,3
350000199602289456,32,0,0,0,5,2876.11,4
640000197902013507,42,0,0,2,5,3784.04,4
41000019940903268X,31,0,0,0,5,3263.53,4
630000197604147484,34,0,0,0,6,2663.62,4
370000195908217792,49,0,0,2,6,3622.03,4
370000196609171469,40,0,0,0,2,503.4500000000001,4
440000198808157907,37,0,0,1,8,3846.34,4
530000197101179472,41,0,0,1,5,2102.09,3
320000196009234148,29,0,0,0,5,2752.61,4
430000198805132964,36,0,0,2,4,2613.04,4
630000195608032482,40,0,0,0,3,2066.9,3
320000197409160779,45,0,0,1,3,2409.33,3
230000195504273965,31,0,0,1,5,2205.8500000000004,3
370000199510041561,32,0,0,3,2,1796.7200000000005,4
650000198912046923,39,0,0,2,4,2983.97,4
610000200305284551,40,0,0,0,4,2357.94,4
440000200509207046,44,0,0,2,8,5002.939999999999,4
350000197508084842,44,0,0,2,5,3413.95,3
220000195706156941,31,0,0,0,7,3192.3900000000003,3
630000198802267297,34,0,0,1,1,1228.85,4
630000199304166316,33,0,0,0,3,992.77,3
330000198004061146,34,0,0,3,6,4800.509999999999,5
110000196912072481,31,0,0,1,4,3400.42,3
310000199710193761,38,0,0,2,3,2525.62,4
410000199806270059,45,0,0,3,9,6053.81,5
610000199006048617,40,0,0,1,6,3306.81,4
530000196906105951,40,0,0,2,9,6381.83,5
220000200601049633,25,0,0,0,2,1651.58,3
340000196210149184,36,0,0,1,3,2629.48,3
110000195403035733,30,0,0,3,5,4316.26,3
370000195311277346,44,0,0,2,8,6011.6900000000005,5
140000200210266120,39,0,0,2,6,3795.8000000000006,4
110000199206179808,32,0,0,1,2,1869.98,3
430000199101134907,31,0,0,2,3,2366.17,3
450000197807066031,29,0,0,0,4,2171.1,3
500000197112120585,39,0,0,3,6,3590.73,3
500000198210269732,40,0,0,2,8,4524.099999999999,3
330000198009167548,38,0,0,0,6,3516.1400000000003,3
440000199711023392,29,0,0,0,2,641.92,4
330000200108153555,43,0,0,3,5,3887.09,3
440000198804027435,26,0,0,3,1,2585.93,4
45000019850111009X,30,0,0,1,4,3140.36,3
420000196907310679,35,0,0,2,2,2084.78,4
110000196608036160,25,0,0,3,3,2114.69,3
450000199305240692,47,0,0,0,8,5296.79,4
210000200604183633,34,0,0,1,6,2708.0699999999997,4
450000198901096143,45,0,0,2,5,2177.82,4
330000200309012863,35,0,0,3,5,2813.71,3
540000199203096177,30,0,0,1,2,1979.27,3
510000200407279709,37,0,0,0,4,3599.36,3
110000196911016963,31,0,0,2,4,2683.2,3
210000195302166658,40,0,0,4,8,5997.58,5
46000020051124742X,40,0,0,0,3,1392.64,3
31000019610604546X,36,0,0,0,5,3053.53,4
330000199112119485,37,0,0,1,6,4739.1,3
140000197307135800,29,0,0,1,5,3515.84,4
360000199707023226,35,0,0,1,3,1742.13,4
620000198302104668,40,0,0,0,6,3485.9,3
350000196706121195,44,0,0,1,1,1232.52,3
540000195609022647,29,0,0,0,0,0.0,1
510000199705037382,26,0,0,1,3,1219.6,4
630000197310031777,36,0,0,1,6,2532.66,3
610000198806294766,26,0,0,1,4,3654.86,4
430000198008069720,31,0,0,1,6,3933.18,3
510000195502244594,47,0,0,2,6,2352.17,3
540000197712196804,40,0,0,2,2,1677.98,4
450000198109113077,40,0,0,3,2,1639.1999999999998,4
320000196304157376,50,0,0,0,7,5239.45,4
450000199401275609,41,0,0,0,3,1787.2000000000005,4
220000197906207247,44,0,0,1,4,2065.88,3
210000198904156143,42,0,0,2,3,3218.74,4
52000019790929878X,38,0,0,3,2,3388.82,4
530000195309266410,42,0,0,4,5,4461.39,4
230000197607058829,35,0,0,3,5,2842.51,3
