ID,Credit_Score
210000197403287431,10.83
340000199007091689,24.55
63000019690719745X,22.14
510000199504134653,7.87
330000197212205883,33.78
330000195203231183,29.48
430000200401191757,34.18
540000200103248300,12.76
64000019781130304X,23.1
530000199109069242,39.66
230000196904171276,39.32
350000196802020992,35.36
370000195303233319,34.77
410000200201187995,30.46
210000197111285266,3.65
450000197712175198,27.66
530000197610117835,47.15
440000198105282875,49.66
340000199903241729,31.27
150000197803141128,38.73
41000019510624197X,30.31
500000195805087918,37.25
450000200011163711,38.76
460000200207133452,22.02
120000197204028136,48.69
500000196310187305,30.94
430000199603301699,51.98
51000019600930165X,26.53
310000198709118292,17.72
150000195308110990,31.21
540000197308017843,44.96
32000019541110825X,13.23
140000198008140284,22.39
630000196903118726,28.29
210000197102083144,26.04
450000198405206534,34.08
350000198008312970,30.02
350000200302274047,30.57
130000195503197776,25.17
330000199811240348,38.31
140000199201143078,37.69
320000199106160869,35.86
520000195002097462,33.22
360000200206250258,6.19
450000197212137670,23.69
540000199210068158,20.05
220000200501159915,25.46
540000196405113357,29.02
640000197910019060,38.48
210000198405206599,45.88
530000197409037710,19.9
130000197711020966,9.7
450000198902043991,30.5
310000195711066002,31.12
520000200205119426,47.36
610000196711063368,28.92
340000200511258383,39.3
540000198411049581,24.15
110000196409181840,23.92
350000200501121246,28.19
440000196806176486,10.04
41000019980224059X,42.77
520000197809263803,25.35
310000199711019968,29.35
440000196707068658,53.45
500000195804048730,0.31
530000199404055660,0.72
640000199512104963,2.12
34000019770215227X,40.8
460000196308031392,24.99
360000198403264915,39.76
540000200104279061,36.32
32000020010212935X,23.36
620000196311186029,24.31
42000020000313072X,33.21
230000198312306447,36.92
620000198005160954,26.45
330000200509167798,39.37
650000200102155298,5.1
65000019630713415X,42.59
630000197101091538,28.0
630000196006086533,23.12
350000195308176495,12.12
130000195106119774,28.21
450000197305169022,21.42
520000196606135532,25.38
110000199206179808,38.54
150000199101086004,35.75
110000198910119943,35.98
630000196810129960,20.73
340000196810113564,22.87
370000200304164777,8.26
230000195509064388,57.92
460000199301061939,29.7
410000197206167083,25.02
46000020051124742X,29.87
330000200108153555,31.49
310000200401109920,35.13
21000019830502160X,33.44
120000195310264408,24.27
370000200506010709,20.11
340000196603176933,37.24
120000196402217953,20.09
450000199109212109,27.76
210000200401194682,24.5
230000198703062494,35.4
32000019740610400X,3.6
460000196008103817,32.44
530000199804306107,34.32
540000200107015213,32.7
610000200102232815,26.2
630000197208254202,32.81
460000197803252912,28.35
610000195803278812,26.21
620000199005090743,35.08
370000199307180101,23.85
520000196104131128,52.61
530000200604180445,34.91
620000199806079245,38.03
640000196507168731,34.66
520000199808010205,32.36
130000195206090868,34.46
540000196508090864,37.55
410000198604136279,17.78
450000199706134890,29.16
110000198110226468,32.05
12000019950808358X,30.06
130000200105236120,54.2
500000199004107884,19.74
500000197505028798,36.01
210000199510168023,54.24
510000196108052724,34.26
500000196807045118,28.83
640000195408270752,37.67
130000200502254648,8.21
370000198405232847,34.28
650000199711178633,21.45
120000197511018026,31.83
110000196810125773,30.79
35000019980706156X,5.29
210000199301053000,34.41
370000197310060857,24.73
350000198604281509,55.2
640000196704141159,16.06
430000199905098825,28.92
230000200606281644,24.7
150000196609138780,59.28
520000198901150793,27.89
420000198511011970,22.63
420000198102203816,29.43
120000200611234740,11.13
430000198008069720,39.41
610000199404159064,30.1
450000199107048157,37.73
140000198911269148,35.78
370000196107259487,34.6
310000199812180419,34.67
500000197111271656,27.55
34000019500713576X,4.72
210000196406227122,57.65
130000195006193977,21.24
120000199507106663,29.05
44000019920825939X,39.68
150000195504182430,28.7
420000195406290222,23.42
310000198108153332,15.81
460000196201198707,28.53
650000196007190619,40.96
210000200507316422,30.32
530000196005118528,20.35
610000195408306553,27.39
510000195611167364,38.74
150000197911054646,25.08
530000195609285090,39.53
110000200112126129,28.78
230000199208010536,39.2
500000200306071034,32.21
130000195301244802,32.25
310000196809035807,49.23
430000200304127155,32.27
440000198803118597,30.05
220000200011227540,36.79
110000197706068590,25.44
120000195510248576,35.73
430000195106198020,39.76
210000197308047165,37.75
460000198809126022,22.56
610000197203026119,32.54
530000196107133948,47.46
130000196305217144,30.31
340000197401291794,24.3
42000019640606879X,44.99
620000197801305398,43.01
230000199212025503,0.87
340000198209229872,26.03
460000199208236714,27.69
210000198306089489,29.82
130000196904186319,29.02
460000197210065919,23.76
530000197303315073,21.16
530000200106146738,30.37
650000197710152301,32.64
610000200212150626,59.89
13000019550528083X,25.89
530000196308217531,21.4
330000199804074185,27.34
120000195709061020,24.41
510000199002135998,39.53
520000196412183595,36.45
410000199202157215,31.03
130000197410103733,47.13
14000019770101226X,39.6
150000200611288744,53.34
500000196007076223,30.83
650000197011035464,31.23
350000196605060995,26.0
360000198601067277,28.77
530000195603150304,32.41
330000199202031858,34.67
340000195710246648,20.58
430000200206048090,36.06
210000198909041636,58.95
610000195711091604,32.84
130000195404103391,18.88
630000198006206207,21.81
130000199010316114,33.86
64000019990625426X,35.14
460000198401279607,1.15
110000195004295263,3.64
610000195704125896,26.85
31000019640113676X,30.51
420000197802103512,35.73
340000200108108107,33.77
370000199909221249,8.66
22000019801221248X,20.18
610000197604178762,32.47
110000198808042353,23.9
500000198907236316,31.78
530000197102193399,25.35
610000196907082763,22.61
130000199102194628,16.46
460000197111194192,33.42
640000198606230691,53.59
430000200208222312,54.46
440000198601053422,38.82
34000019510930259X,21.55
350000198802257841,29.9
140000195408113935,21.34
410000195808210457,25.46
120000196202249627,40.96
12000020010903089X,32.98
540000199906176608,31.98
520000200012140640,44.79
360000199306082858,36.56
310000198008306936,42.93
350000195512162269,26.42
610000199009299075,25.74
21000019920404740X,29.05
620000196312160824,31.66
150000195711094791,45.85
460000196612217239,24.25
410000200310044440,44.83
430000195203063603,22.8
530000195907015048,12.93
460000199606218140,32.63
340000195604034342,35.4
370000199205210429,31.36
140000199004208960,24.97
500000199104037561,33.73
540000197712196804,22.17
450000195402107246,17.1
440000196610275394,25.87
130000199206261936,19.65
510000195105217488,28.28
370000200405172522,30.62
410000197601116665,29.88
120000197904065915,31.48
220000195001083041,27.31
360000195010216679,24.69
650000199909024509,20.84
420000196112053226,36.23
460000195310022378,11.65
630000199008046467,22.45
130000197305287948,36.82
340000199811148965,20.89
360000200202147448,27.88
21000019540612003X,20.07
640000199303240125,26.36
500000197104015099,48.3
630000198607019060,33.8
230000199201284702,24.16
520000197604157978,35.85
340000197306257221,25.08
520000197204153206,51.18
110000199304144991,35.18
140000198703168203,29.29
460000195812070783,30.94
340000195211038860,12.68
520000196302219147,26.56
450000197604244950,30.74
450000197703147793,35.62
450000195505119960,5.25
130000199606272693,29.68
420000196108169672,24.02
370000196407124787,22.31
370000195003178135,52.29
230000199604219294,27.55
350000195405216188,35.18
11000019910917153X,8.99
15000020000719176X,34.88
440000198110290909,12.76
320000198802227356,23.18
33000019740628409X,33.46
640000199105108780,29.2
140000200501153986,22.7
450000196805121960,21.22
220000198602289284,32.11
210000198201289599,50.77
620000200307317523,26.32
510000199107141593,24.74
430000197604287682,38.45
450000198503062554,30.51
230000195510020673,34.28
640000196802085998,21.87
310000196208179768,35.6
530000195309266410,37.4
540000198010028587,37.42
22000019610808150X,32.74
230000197204133038,24.57
540000200410318356,37.87
370000200608145006,25.49
150000196510030331,2.47
150000199502196175,11.35
360000197010297535,26.58
620000198006167488,47.86
210000195302166658,17.95
330000198108074814,35.43
650000200110203958,29.68
510000196209185497,18.09
540000198901294563,50.89
650000197602083134,37.32
620000198609138715,4.69
460000196001065088,28.52
370000200410283681,24.96
650000199404294394,25.13
440000199601122197,33.67
320000200402056674,39.77
620000200502116575,0.22
310000196404267116,23.84
410000198310251239,35.69
37000019720319856X,23.8
220000199012176057,30.97
630000197604297837,16.84
630000200003301348,35.15
340000198209296426,45.74
510000195201302156,37.69
120000198507087699,31.07
510000196211037151,33.97
350000197206246965,39.72
220000200107250219,22.88
640000195411288435,22.16
500000197005176313,22.38
220000196807064602,36.91
210000195508279746,26.68
350000195507196392,21.24
620000198607179521,26.47
21000019630124812X,42.28
150000195809164495,25.1
360000199908158063,20.28
310000195603065918,39.94
420000199004118129,37.46
540000196906069198,28.48
450000195802243677,35.29
120000199601261459,43.35
42000019500607300X,26.32
120000196406239236,20.45
460000196305117393,16.68
360000197806257280,31.63
610000195608248204,26.45
110000200506084064,27.59
510000199811230194,34.33
420000195504040518,27.58
130000200009033411,35.92
500000199907037012,58.55
220000197702034110,2.04
110000195003219752,27.92
450000197502096934,30.53
130000197303058949,10.63
310000196906119324,38.22
430000196707316787,30.05
610000197212097285,30.06
450000197301258263,31.19
150000197612186112,25.69
540000195411149327,37.43
500000196512015683,36.67
37000019540125245X,24.92
500000200006055489,32.93
220000199501091134,8.71
320000198211087080,39.83
150000196908105831,34.51
230000199502010633,20.79
520000198404077994,35.1
500000197104015953,26.86
430000198711072104,40.84
410000197809303590,39.71
150000200004211024,45.77
500000196505135396,27.62
370000195706106306,29.31
110000199011108073,41.43
440000195511152458,25.75
630000196201245835,30.28
640000199705135360,20.24
210000198610099876,38.11
450000195407116686,31.93
520000196502245630,34.82
110000197102212125,36.08
51000020001212071X,30.1
410000199907108448,30.41
130000199402106079,23.27
220000195305208923,15.24
65000019970901930X,33.78
310000196601011072,28.87
430000196001017494,30.49
460000200011131340,35.57
410000199309190437,20.67
500000195304176787,27.82
620000198302104668,36.59
540000200507131424,45.74
540000196210200493,36.47
120000198510218805,12.48
110000195102103720,6.07
110000199001106533,38.94
410000197201246698,2.44
210000200307190685,34.25
440000195504183168,21.25
610000198207308724,37.25
330000198205279037,43.99
42000020001025304X,38.17
620000200103080691,39.29
230000198002276908,33.53
620000197212305939,14.8
340000200408314527,35.92
530000195109151686,39.04
510000196102231238,34.34
110000199405088714,27.05
340000195302067552,27.25
460000198801013031,27.55
140000199206306737,38.14
150000196609068129,27.55
220000196106013888,32.85
450000197902281127,30.1
140000198603215367,46.85
630000199509302553,37.8
430000197505126445,7.92
150000196710228086,5.64
370000198503031395,27.06
320000199307176066,59.25
430000197908012661,34.37
650000196203033960,31.46
630000198405032638,27.65
230000197401164773,25.82
500000197309297763,39.79
110000196112010549,13.3
430000198412165693,19.72
330000198501297141,24.33
440000199301262948,24.71
13000019741026254X,27.7
44000019991223214X,26.32
140000199310186210,20.84
340000197301283113,28.25
620000195209214949,3.87
360000197007186789,26.43
610000198101095185,38.94
540000198006228869,26.34
230000196411124527,35.53
230000198708068959,10.91
360000196612179267,42.11
410000197604073197,47.25
430000195607149745,28.09
410000199507102338,33.78
500000197009060529,35.71
330000199912177683,34.34
620000197412179471,52.56
21000019770415021X,37.87
61000019890611227X,37.75
120000196908093484,42.23
500000196305223770,37.02
63000019920918724X,31.48
150000199806153553,1.76
340000198708299445,38.99
450000198201185647,31.22
540000195808249668,20.51
500000197812064908,31.44
110000199104247398,8.47
230000198910308194,38.38
140000200301012804,23.19
220000200005227886,22.96
430000195310201784,23.36
210000198701315052,21.48
110000199210072202,52.75
630000199908155853,34.4
110000197202011689,36.49
610000198308183342,31.54
610000195501276328,21.39
500000198704213368,33.05
370000199509080344,37.01
350000197808034265,39.76
630000195502204485,5.18
420000197401065455,38.98
450000200307255359,17.67
210000199011075746,36.16
620000199504201313,24.25
410000199407141495,31.78
220000200601049633,37.57
460000196202120442,29.59
350000196401232329,21.05
510000198012022837,21.1
320000200406211803,31.57
45000019891027436X,23.95
37000019610614846X,37.66
340000196004309271,39.77
630000198310010153,31.69
510000196807109355,13.16
330000199712086533,29.94
140000199102288159,16.7
330000198505055246,39.05
150000197012180737,38.79
500000198404190731,32.96
330000199203201978,29.83
540000199506143356,28.27
36000019620528393X,3.63
500000196706092273,21.88
620000197404111901,21.94
370000196003019227,39.32
11000019571003153X,32.46
110000198105145962,27.47
640000200011285642,59.17
320000200612109519,36.79
330000199311211444,27.24
450000196408196491,37.34
640000198711163603,11.22
370000196101020141,34.4
110000199509233402,4.09
45000019800501607X,20.9
110000195211067714,5.05
450000200304163192,32.3
140000198006222198,20.67
510000200203041459,37.85
530000197207178531,25.21
630000195110309368,34.21
460000199211112720,35.27
420000199902077410,27.84
